Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
easy-gpt-for-wp,"Easy GPT for WP | AI Content Generator",1.07,1.05,https://downloads.wordpress.org/plugin/easy-gpt-for-wp.1.07.zip,"2025-02-01 11:52:00",https://wordpress.org/plugins/easy-gpt-for-wp/,5.3,7.3
evento,Evento,2.4,2.3,https://downloads.wordpress.org/plugin/evento.2.4.zip,"2025-02-01 12:53:00",https://wordpress.org/plugins/evento/,6.0,5.6
footnotes-made-easy,"Footnotes Made Easy",3.0.6,3.0.4,https://downloads.wordpress.org/plugin/footnotes-made-easy.3.0.6.zip,"2025-02-01 12:59:00",https://wordpress.org/plugins/footnotes-made-easy/,4.6,7.4
forms-bridge,"Forms Bridge",2.3.3,2.3.0,https://downloads.wordpress.org/plugin/forms-bridge.2.3.3.zip,"2025-02-01 14:10:00",https://wordpress.org/plugins/forms-bridge/,6.7,8.0
fullscreen-cart-for-woocommerce,"Fullscreen Cart for WooCommerce",1.0.9,1.0.4,https://downloads.wordpress.org/plugin/fullscreen-cart-for-woocommerce.1.0.9.zip,"2025-02-01 12:28:00",https://wordpress.org/plugins/fullscreen-cart-for-woocommerce/,5.2,7.4
geoip-detect,"Geolocation IP Detection",5.5.0,5.4.1,https://downloads.wordpress.org/plugin/geoip-detect.5.5.0.zip,"2025-02-01 11:53:00",https://wordpress.org/plugins/geoip-detect/,5.0,7.2.5
ghl-wizard,"LC Wizard",1.2.12,1.2.09,https://downloads.wordpress.org/plugin/ghl-wizard.1.2.12.zip,"2025-02-01 14:03:00",https://wordpress.org/plugins/ghl-wizard/,4.0,5.6
hungarian-pickup-points-for-woocommerce,"Csomagpontok és Címkék WooCommerce-hez",3.4.12,3.4.9,https://downloads.wordpress.org/plugin/hungarian-pickup-points-for-woocommerce.3.4.12.zip,"2025-02-01 12:13:00",https://wordpress.org/plugins/hungarian-pickup-points-for-woocommerce/,6.0,
instant-approval-payment-gateway,"Instant Approval Payment Gateway with Instant Payouts",1.1.7,1.1.6,https://downloads.wordpress.org/plugin/instant-approval-payment-gateway.1.1.7.zip,"2025-02-01 12:27:00",https://wordpress.org/plugins/instant-approval-payment-gateway/,5.8,7.2
integration-for-szamlazzhu-woocommerce,"Számlázz.hu integráció WooCommerce-hez",6.0.11,6.0.10,https://downloads.wordpress.org/plugin/integration-for-szamlazzhu-woocommerce.6.0.11.zip,"2025-02-01 12:09:00",https://wordpress.org/plugins/integration-for-szamlazzhu-woocommerce/,6.5,7.4
mosne-dark-palette,"Mosne Dark Palette",0.1.7,0.1.3,https://downloads.wordpress.org/plugin/mosne-dark-palette.0.1.7.zip,"2025-02-01 13:34:00",https://wordpress.org/plugins/mosne-dark-palette/,6.5,7.4
seatreg,SeatReg,1.56.2,1.56.0,https://downloads.wordpress.org/plugin/seatreg.1.56.2.zip,"2025-02-01 12:55:00",https://wordpress.org/plugins/seatreg/,5.3,7.2.28
sms-mobile-api,"SMS & WhatsApp Order Notifications – Send from Your Own Phone for Free",2.0.3,1.0.0,https://downloads.wordpress.org/plugin/sms-mobile-api.2.0.3.zip,"2025-02-01 13:53:00",https://wordpress.org/plugins/sms-mobile-api/,4.0,5.4
specia-companion,"Specia Companion",4.4,4.2.31,https://downloads.wordpress.org/plugin/specia-companion.4.4.zip,"2025-02-01 12:48:00",https://wordpress.org/plugins/specia-companion/,4.6,5.6
techvila-image-optimization-and-cdn,"Techvila image optimization and CDN",1.1,1.0.0,https://downloads.wordpress.org/plugin/techvila-image-optimization-and-cdn.1.1.zip,"2025-02-01 13:22:00",https://wordpress.org/plugins/techvila-image-optimization-and-cdn/,,
wc-invoice-pdf,"WC Recurring Invoice",1.6.2,1.5.21,https://downloads.wordpress.org/plugin/wc-invoice-pdf.zip,"2025-02-01 13:40:00",https://wordpress.org/plugins/wc-invoice-pdf/,3.1,
wpsso,"WPSSO Core – Complete and Optimized Structured Data SEO",18.19.3,18.19.1,https://downloads.wordpress.org/plugin/wpsso.18.19.3.zip,"2025-02-01 13:58:00",https://wordpress.org/plugins/wpsso/,5.9,7.4.33
safecomments,SafeComments,1.0.0,,https://downloads.wordpress.org/plugin/safecomments.1.0.0.zip,"2025-02-01 12:03:00",https://wordpress.org/plugins/safecomments/,5.8,
sd-timer,"SD Timer – Free Time Tracker",1.0.0,,https://downloads.wordpress.org/plugin/sd-timer.1.0.0.zip,"2025-02-01 12:37:00",https://wordpress.org/plugins/sd-timer/,6.7,7.2
block-ai-crawlers,"Block AI Crawlers",1.4.3,1.4.2,https://downloads.wordpress.org/plugin/block-ai-crawlers.1.4.3.zip,"2025-02-01 18:13:00",https://wordpress.org/plugins/block-ai-crawlers/,5.6,7.4
collab-notes,"Collab Notes",1.2.2,1.2.1,https://downloads.wordpress.org/plugin/collab-notes.1.2.2.zip,"2025-02-01 17:57:00",https://wordpress.org/plugins/collab-notes/,5.6,7.2
content-snippet-manager,"Content Snippet Manager",1.1.6,1.1.5,https://downloads.wordpress.org/plugin/content-snippet-manager.1.1.6.zip,"2025-02-01 18:57:00",https://wordpress.org/plugins/content-snippet-manager/,3.5.0,5.6
deployer-for-git,"Deployer for Git",1.0.7,1.0.6,https://downloads.wordpress.org/plugin/deployer-for-git.1.0.7.zip,"2025-02-01 17:51:00",https://wordpress.org/plugins/deployer-for-git/,4.4,7.0
firebox,"Popup Builder – On Page Load Popup, Exit Popup, Login Popup, On Click, Sticky Bar, Anti-AdBlock – FireBox",2.1.31,2.1.28,https://downloads.wordpress.org/plugin/firebox.2.1.31.zip,"2025-02-01 18:53:00",https://wordpress.org/plugins/firebox/,5.5,7.0
hostbox-google-recaptcha,"Hostbox Google reCAPTCHA",0.0.7,0.0.5,https://downloads.wordpress.org/plugin/hostbox-google-recaptcha.0.0.7.zip,"2025-02-01 20:15:00",https://wordpress.org/plugins/hostbox-google-recaptcha/,5.0,7.0
instant-infinite-loader,"Instant Infinite Loader",1.0.6,1.0.4,https://downloads.wordpress.org/plugin/instant-infinite-loader.1.0.6.zip,"2025-02-01 17:43:00",https://wordpress.org/plugins/instant-infinite-loader/,5.0,7.4
latest-post-shortcode,"Latest Post Shortcode",14.0.0,13.0.3,https://downloads.wordpress.org/plugin/latest-post-shortcode.14.0.0.zip,"2025-02-01 17:47:00",https://wordpress.org/plugins/latest-post-shortcode/,5.5.0,7.3.5
staggs,"STAGGS – Product Configurator Toolkit",2.8.1,2.8.0,https://downloads.wordpress.org/plugin/staggs.2.8.1.zip,"2025-02-01 18:18:00",https://wordpress.org/plugins/staggs/,5.5,7.4
takbull-gateway,"TakBull For WooCommerce",4.3.0.13,4.3.0.7,https://downloads.wordpress.org/plugin/takbull-gateway.4.3.0.13.zip,"2025-02-01 18:50:00",https://wordpress.org/plugins/takbull-gateway/,4.4,
woocommerce-rejoiner,"WooCommerce Rejoiner",2.4.2,2.4.1,https://downloads.wordpress.org/plugin/woocommerce-rejoiner.zip,"2025-02-01 18:38:00",https://wordpress.org/plugins/woocommerce-rejoiner/,4.6,
worpit-admin-dashboard-plugin,iControlWP,4.5.2,4.4.5,https://downloads.wordpress.org/plugin/worpit-admin-dashboard-plugin.4.5.2.zip,"2025-02-01 19:27:00",https://wordpress.org/plugins/worpit-admin-dashboard-plugin/,4.0,7.0
xml-for-avito,"XML for Avito",2.5.6,2.5.2,https://downloads.wordpress.org/plugin/xml-for-avito.2.5.6.zip,"2025-02-01 17:57:00",https://wordpress.org/plugins/xml-for-avito/,4.5,7.4.0
instant-popup-builder,"Instant Popup Builder",1.0.5,,https://downloads.wordpress.org/plugin/instant-popup-builder.1.0.5.zip,"2025-02-01 18:42:00",https://wordpress.org/plugins/instant-popup-builder/,4.9,7.4
quickpressai,"QuickPress AI",1.7.6,,https://downloads.wordpress.org/plugin/quickpressai.1.7.6.zip,"2025-02-01 19:55:00",https://wordpress.org/plugins/quickpressai/,5.8,7.2
blocks-to-shortcode,"Blocks to ShortCode – Use Gutenberg blocks everywhere: in templates, Elementor, etc.",0.08,0.07,https://downloads.wordpress.org/plugin/blocks-to-shortcode.0.08.zip,"2025-02-02 02:03:00",https://wordpress.org/plugins/blocks-to-shortcode/,6.2,7.2
videomail-for-ninja-forms,"Videomail for Ninja Forms",7.0.4,7.0.1,https://downloads.wordpress.org/plugin/videomail-for-ninja-forms.7.0.4.zip,"2025-02-02 00:44:00",https://wordpress.org/plugins/videomail-for-ninja-forms/,6.0,8.1.0
bit-form,"Contact Form by Bit Form: Multi Step Form, Calculation Contact Form, Payment Contact Form & Custom Contact Form builder",2.17.6,2.17.5,https://downloads.wordpress.org/plugin/bit-form.2.17.6.zip,"2025-02-02 08:01:00",https://wordpress.org/plugins/bit-form/,5.0,7.4
fuel-bitcentral,"ViewNexa Bitcentral",3.6,3.4,https://downloads.wordpress.org/plugin/fuel-bitcentral.3.6.zip,"2025-02-02 08:24:00",https://wordpress.org/plugins/fuel-bitcentral/,5.0,5.6.20
necessary-blocks,"Necessary Blocks for WordPress Gutenberg Blocks",1.4.9,1.4.7,https://downloads.wordpress.org/plugin/necessary-blocks.1.4.9.zip,"2025-02-02 06:43:00",https://wordpress.org/plugins/necessary-blocks/,6.1,7.0
sitepact-klaviyo-contact-form-7,"Sitepact's Contact Form 7 Extension For Klaviyo",3.1.0,3.0.1,https://downloads.wordpress.org/plugin/sitepact-klaviyo-contact-form-7.3.1.0.zip,"2025-02-02 08:25:00",https://wordpress.org/plugins/sitepact-klaviyo-contact-form-7/,6.2,7.2
syntatis-feature-flipper,"Feature Flipper",1.9.0,1.8.1,https://downloads.wordpress.org/plugin/syntatis-feature-flipper.1.9.0.zip,"2025-02-02 06:25:00",https://wordpress.org/plugins/syntatis-feature-flipper/,6.0,7.4
taro-cpt-front,"Taro CPT Front",1.1.1,1.1.0,https://downloads.wordpress.org/plugin/taro-cpt-front.1.1.1.zip,"2025-02-02 08:52:00",https://wordpress.org/plugins/taro-cpt-front/,5.9,7.4
easy-currency,"Easy Currency",1.0.0,,https://downloads.wordpress.org/plugin/easy-currency.1.0.0.zip,"2025-02-02 08:50:00",https://wordpress.org/plugins/easy-currency/,6.0,7.4
add-customer-for-woocommerce,"Add Customer for WooCommerce",1.9.5,1.9.2,https://downloads.wordpress.org/plugin/add-customer-for-woocommerce.1.9.5.zip,"2025-02-02 12:44:00",https://wordpress.org/plugins/add-customer-for-woocommerce/,5.4.0,7.4
add-to-cart-button-labels-for-woocommerce,"Change Add to Cart Button Text for WooCommerce",2.2.2,2.2.1,https://downloads.wordpress.org/plugin/add-to-cart-button-labels-for-woocommerce.2.2.2.zip,"2025-02-02 15:01:00",https://wordpress.org/plugins/add-to-cart-button-labels-for-woocommerce/,4.4,
adirectory,"aDirectory – WordPress Directory Listing Plugin",2.3,1.3.5,https://downloads.wordpress.org/plugin/adirectory.2.3.zip,"2025-02-02 15:18:00",https://wordpress.org/plugins/adirectory/,6.0,7.4
admin-filter-posts-by-year,"Admin filter posts by year",2.4,2.3,https://downloads.wordpress.org/plugin/admin-filter-posts-by-year.2.4.zip,"2025-02-02 14:31:00",https://wordpress.org/plugins/admin-filter-posts-by-year/,3.8,
all-in-one-video-gallery,"All-in-One Video Gallery",3.9.6,3.9.0,https://downloads.wordpress.org/plugin/all-in-one-video-gallery.3.9.6.zip,"2025-02-02 13:17:00",https://wordpress.org/plugins/all-in-one-video-gallery/,6.3,5.6.20
atec-cache-apcu,"atec Cache APCu",2.1.50,2.1.40,https://downloads.wordpress.org/plugin/atec-cache-apcu.2.1.50.zip,"2025-02-02 13:02:00",https://wordpress.org/plugins/atec-cache-apcu/,4.9.8,7.4
atec-cache-info,"atec Cache Info",1.7.34,1.7.30,https://downloads.wordpress.org/plugin/atec-cache-info.1.7.34.zip,"2025-02-02 13:13:00",https://wordpress.org/plugins/atec-cache-info/,4.9.8,7.4
atec-stats,"atec Stats",1.0.34,1.0.30,https://downloads.wordpress.org/plugin/atec-stats.1.0.34.zip,"2025-02-02 15:17:00",https://wordpress.org/plugins/atec-stats/,5.2,7.4
creative-slider-block,"Creative Slider Block",1.1.0,1.0.2,https://downloads.wordpress.org/plugin/creative-slider-block.1.1.0.zip,"2025-02-02 13:07:00",https://wordpress.org/plugins/creative-slider-block/,6.2,7.1
decimal-product-quantity-for-woocommerce,"Decimal Product Quantity for WooCommerce",14.42.3,14.42.1,https://downloads.wordpress.org/plugin/decimal-product-quantity-for-woocommerce.zip,"2025-02-02 14:50:00",https://wordpress.org/plugins/decimal-product-quantity-for-woocommerce/,5.0,5.4
filter-plus,"Product Filtering by Categories, Tags, Price Range for WooCommerce – Filter Plus",1.0.81,1.0.80,https://downloads.wordpress.org/plugin/filter-plus.1.0.81.zip,"2025-02-02 12:50:00",https://wordpress.org/plugins/filter-plus/,,7.4
get-options,"Get Options",2.7.0,2.6.0,https://downloads.wordpress.org/plugin/get-options.2.7.0.zip,"2025-02-02 14:10:00",https://wordpress.org/plugins/get-options/,3.2.1,
greenshift-animation-and-page-builder-blocks,"Greenshift – animation and page builder blocks",10.6.5,10.6.4,https://downloads.wordpress.org/plugin/greenshift-animation-and-page-builder-blocks.10.6.5.zip,"2025-02-02 13:47:00",https://wordpress.org/plugins/greenshift-animation-and-page-builder-blocks/,6.6,7.0
interactive-real-estate,"Interactive Real Estate",2.1.3,2.1.1,https://downloads.wordpress.org/plugin/interactive-real-estate.2.1.3.zip,"2025-02-02 15:15:00",https://wordpress.org/plugins/interactive-real-estate/,5.0,
kata-plus,"Kata Plus – Addons for Elementor – Widgets, Extensions and Templates",1.5.1,1.4.7,https://downloads.wordpress.org/plugin/kata-plus.zip,"2025-02-02 13:47:00",https://wordpress.org/plugins/kata-plus/,4.0.0,5.6
magic-the-gathering-card-tooltips,"Magic the Gathering Card Tooltips",3.6.0,3.5.0,https://downloads.wordpress.org/plugin/magic-the-gathering-card-tooltips.3.6.0.zip,"2025-02-02 14:01:00",https://wordpress.org/plugins/magic-the-gathering-card-tooltips/,2.8.6,
mailchimp-subscribe-sm,"MailChimp Subscribe Form, Optin Builder, PopUp Builder, Form Builder",4.3,4.0.9.8,https://downloads.wordpress.org/plugin/mailchimp-subscribe-sm.4.3.zip,"2025-02-02 12:49:00",https://wordpress.org/plugins/mailchimp-subscribe-sm/,3.2,5.0
mega-cache,"Mega Cache",1.0.35,1.0.9,https://downloads.wordpress.org/plugin/mega-cache.1.0.35.zip,"2025-02-02 15:19:00",https://wordpress.org/plugins/mega-cache/,4.9.8,7.4
necessary-blocks,"Necessary Blocks for WordPress Gutenberg Blocks",1.5.1,1.4.9,https://downloads.wordpress.org/plugin/necessary-blocks.1.5.1.zip,"2025-02-02 14:45:00",https://wordpress.org/plugins/necessary-blocks/,6.1,7.0
official-easymailing,"Official Easymailing",1.2.2,1.1.0,https://downloads.wordpress.org/plugin/official-easymailing.1.2.2.zip,"2025-02-02 13:25:00",https://wordpress.org/plugins/official-easymailing/,4.7.5,7.1
petpress,PetPress,2.0.3,2.0.1,https://downloads.wordpress.org/plugin/petpress.2.0.3.zip,"2025-02-02 12:51:00",https://wordpress.org/plugins/petpress/,5.7,7.4
postchat,PostChat,2.4,2.3,https://downloads.wordpress.org/plugin/postchat.zip,"2025-02-02 13:37:00",https://wordpress.org/plugins/postchat/,5.8,5.6.20
shopelement,ShopElement,2.1.0,2.0.0,https://downloads.wordpress.org/plugin/shopelement.2.1.0.zip,"2025-02-02 14:27:00",https://wordpress.org/plugins/shopelement/,4.0,7.0
verse-of-the-day-widget-for-wp,"Verse of the Day Widget for WP",7.3.50,7.3.48,https://downloads.wordpress.org/plugin/verse-of-the-day-widget-for-wp.zip,"2025-02-02 13:07:00",https://wordpress.org/plugins/verse-of-the-day-widget-for-wp/,6.6,
vk-blocks,"VK Blocks",1.95.0.4,1.92.1.1,https://downloads.wordpress.org/plugin/vk-blocks.1.95.0.4.zip,"2025-02-02 15:15:00",https://wordpress.org/plugins/vk-blocks/,6.4,7.4
voo-shipping,"SIDEUP Shipping for WooCommerce",2.1.3,2.0.1,https://downloads.wordpress.org/plugin/voo-shipping.2.1.3.zip,"2025-02-02 15:12:00",https://wordpress.org/plugins/voo-shipping/,5.0,7.4
which-template-file,"which template file",5.2.0,5.1.0,https://downloads.wordpress.org/plugin/which-template-file.5.2.0.zip,"2025-02-02 14:14:00",https://wordpress.org/plugins/which-template-file/,3.3.0,5.6
windpress,"WindPress – Tailwind CSS integration for WordPress",3.1.25,3.1.24,https://downloads.wordpress.org/plugin/windpress.3.1.25.zip,"2025-02-02 15:15:00",https://wordpress.org/plugins/windpress/,6.0,7.4
altvision-ai-alt-text-generator,"AltVision – AI Alt Text Generator",1.0.1,,https://downloads.wordpress.org/plugin/altvision-ai-alt-text-generator.zip,"2025-02-02 13:48:00",https://wordpress.org/plugins/altvision-ai-alt-text-generator/,5.0,7.4
amwalpay-for-woocommerce,"AmwalPay for WooCommerce",1.0.0,,https://downloads.wordpress.org/plugin/amwalpay-for-woocommerce.1.0.0.zip,"2025-02-02 14:33:00",https://wordpress.org/plugins/amwalpay-for-woocommerce/,5.0,7.0
block-gallery-to-carousel-lightbox,"Block Gallery to Carousel Lightbox",1.0.0,,https://downloads.wordpress.org/plugin/block-gallery-to-carousel-lightbox.1.0.0.zip,"2025-02-02 15:24:00",https://wordpress.org/plugins/block-gallery-to-carousel-lightbox/,6.0,
file-upload-for-wpforms,"File Upload For WPForms",1.0.3,,https://downloads.wordpress.org/plugin/file-upload-for-wpforms.1.0.3.zip,"2025-02-02 14:02:00",https://wordpress.org/plugins/file-upload-for-wpforms/,6.6,7.0
juridic-os-connector,"Juridic-OS Connector",1.0.3,,https://downloads.wordpress.org/plugin/juridic-os-connector.1.0.3.zip,"2025-02-02 14:28:00",https://wordpress.org/plugins/juridic-os-connector/,5.0,7.4
link-tracker,"Link Tracker – Free WordPress URL Click Tracking Count Plugin",1.0,,https://downloads.wordpress.org/plugin/link-tracker.1.0.zip,"2025-02-02 13:26:00",https://wordpress.org/plugins/link-tracker/,6.0,7.4
mail-and-content-protect,"Mail And Content Protect",1.0.1,,https://downloads.wordpress.org/plugin/mail-and-content-protect.1.0.1.zip,"2025-02-02 12:39:00",https://wordpress.org/plugins/mail-and-content-protect/,6.5,7.1
show-and-link-bible-verse,"Show and Link Bible Verse",1.0,,https://downloads.wordpress.org/plugin/show-and-link-bible-verse.1.0.0.zip,"2025-02-02 14:36:00",https://wordpress.org/plugins/show-and-link-bible-verse/,,
wc-homeroots,"Wholey- HomeRoots Dropshipping",1.0.7,,https://downloads.wordpress.org/plugin/wc-homeroots.1.07.zip,"2025-02-02 14:47:00",https://wordpress.org/plugins/wc-homeroots/,,5.6
daily-prayer-time-for-mosques,"Daily Prayer Time",2025.02.02,2025.01.17,https://downloads.wordpress.org/plugin/daily-prayer-time-for-mosques.2025.02.02.zip,"2025-02-02 23:20:00",https://wordpress.org/plugins/daily-prayer-time-for-mosques/,4.5,7.2
ngg-smart-image-search,"NGG Smart Image Search",3.3.2,3.2.1,https://downloads.wordpress.org/plugin/ngg-smart-image-search.3.3.2.zip,"2025-02-02 23:15:00",https://wordpress.org/plugins/ngg-smart-image-search/,5.5.4,7.0
payplus-payment-gateway,"PayPlus Payment Gateway",7.5.5,7.5.4,https://downloads.wordpress.org/plugin/payplus-payment-gateway.7.5.5.zip,"2025-02-02 21:43:00",https://wordpress.org/plugins/payplus-payment-gateway/,6.2,7.4
query-monitor,"Query Monitor – The developer tools panel for WordPress",3.17.1,3.16.4,https://downloads.wordpress.org/plugin/query-monitor.3.17.1.zip,"2025-02-02 21:21:00",https://wordpress.org/plugins/query-monitor/,5.9,7.4
showcase-creator,"Showcase Creator",1.0.8,1.0.6,https://downloads.wordpress.org/plugin/showcase-creator.1.0.8.zip,"2025-02-02 20:24:00",https://wordpress.org/plugins/showcase-creator/,6.1,7.0
sign-up-sheets,"Sign-up Sheets",2.3.0,2.2.13,https://downloads.wordpress.org/plugin/sign-up-sheets.2.3.0.zip,"2025-02-02 22:03:00",https://wordpress.org/plugins/sign-up-sheets/,5.5,5.5
simple-history,"Simple History – Track, Log, and Audit WordPress Changes",5.6.1,5.6.0,https://downloads.wordpress.org/plugin/simple-history.5.6.1.zip,"2025-02-02 20:24:00",https://wordpress.org/plugins/simple-history/,6.6,7.4
wp-w3all-phpbb-integration,"WP w3all phpBB",2.9.2,2.9.1,https://downloads.wordpress.org/plugin/wp-w3all-phpbb-integration.2.9.2.zip,"2025-02-02 22:37:00",https://wordpress.org/plugins/wp-w3all-phpbb-integration/,6.0.0,7.2
delete-duplicate-products-for-woocommerce,"Delete Duplicate Products for WooCommerce",1.1.0,,https://downloads.wordpress.org/plugin/delete-duplicate-products-for-woocommerce.1.1.0.zip,"2025-02-02 22:39:00",https://wordpress.org/plugins/delete-duplicate-products-for-woocommerce/,5.8,5.6
tugna-default-category-image,"Tugna Default Category Image",1.0,,https://downloads.wordpress.org/plugin/tugna-default-category-image.zip,"2025-02-02 22:23:00",https://wordpress.org/plugins/tugna-default-category-image/,5.0,7.2
address-autosuggest-for-woocommerce,"Address AutoSuggest for WooCommerce",1.4.1,1.3,https://downloads.wordpress.org/plugin/address-autosuggest-for-woocommerce.1.4.1.zip,"2025-02-03 03:07:00",https://wordpress.org/plugins/address-autosuggest-for-woocommerce/,5.8,7.4
disco,"Disco – Dynamic Discount Plugin for WooCommerce",1.2.14,1.2.9,https://downloads.wordpress.org/plugin/disco.1.2.14.zip,"2025-02-03 04:42:00",https://wordpress.org/plugins/disco/,4.4,5.6
flying-pages,"Flying Pages: Preload Pages for Faster Navigation & Improved User Experience",2.4.7,2.4.6,https://downloads.wordpress.org/plugin/flying-pages.2.4.7.zip,"2025-02-03 03:55:00",https://wordpress.org/plugins/flying-pages/,4.5,5.6
fraudlabs-pro-for-woocommerce,"FraudLabs Pro for WooCommerce",2.22.2,2.22.1,https://downloads.wordpress.org/plugin/fraudlabs-pro-for-woocommerce.2.22.2.zip,"2025-02-03 03:14:00",https://wordpress.org/plugins/fraudlabs-pro-for-woocommerce/,4.6,
gum-elementor-addon,"Gum Elementor Addon",1.3.10,1.3.8,https://downloads.wordpress.org/plugin/gum-elementor-addon.1.3.10.zip,"2025-02-03 04:16:00",https://wordpress.org/plugins/gum-elementor-addon/,3.7,7.0
latepoint,"LatePoint – Calendar Booking Plugin for Appointments and Events",5.1.2,5.1.0,https://downloads.wordpress.org/plugin/latepoint.5.1.2.zip,"2025-02-03 04:14:00",https://wordpress.org/plugins/latepoint/,6.5,7.4
mail-mint,"Email Marketing, Email Automation, Newsletter & Cart Abandonment for WordPress and WooCommerce – Mail Mint",1.16.8,1.16.5,https://downloads.wordpress.org/plugin/mail-mint.1.16.8.zip,"2025-02-03 03:57:00",https://wordpress.org/plugins/mail-mint/,5.8,7.4
mapsvg-lite-interactive-vector-maps,"MapSVG – Vector maps, Image maps, Google Maps",8.5.30,8.5.27,https://downloads.wordpress.org/plugin/mapsvg-lite-interactive-vector-maps.8.5.30.zip,"2025-02-03 05:01:00",https://wordpress.org/plugins/mapsvg-lite-interactive-vector-maps/,5.0,7.4
quttera-web-malware-scanner,"Quttera Web Malware Scanner",3.5.0.96,3.5.0.93,https://downloads.wordpress.org/plugin/quttera-web-malware-scanner.3.5.0.96.zip,"2025-02-03 04:28:00",https://wordpress.org/plugins/quttera-web-malware-scanner/,3.3.2,
testimonial,"Testimonial – Testimonial Slider, Reviews Slider, Testimonial By AI",2.0.13,2.0.12,https://downloads.wordpress.org/plugin/testimonial.zip,"2025-02-03 05:01:00",https://wordpress.org/plugins/testimonial/,5.0,
the-tech-tribe,"The Tribal Plugin",1.3.3,1.3.1,https://downloads.wordpress.org/plugin/the-tech-tribe.1.3.3.zip,"2025-02-03 02:51:00",https://wordpress.org/plugins/the-tech-tribe/,5.0,7.0
wc-order-splitter,"Order Splitter – Split / Duplicate / Merge Orders for WooCommerce",1.3.10,1.3.7,https://downloads.wordpress.org/plugin/wc-order-splitter.1.3.10.zip,"2025-02-03 04:32:00",https://wordpress.org/plugins/wc-order-splitter/,5.2,7.2
