Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
currency-switcher-woocommerce,"Currency Switcher for WooCommerce",2.16.4,2.16.2,https://downloads.wordpress.org/plugin/currency-switcher-woocommerce.2.16.4.zip,"2025-06-01 02:34:00",https://wordpress.org/plugins/currency-switcher-woocommerce/,4.4,
easy-post-submission,"Easy Post Submission – Frontend Posting, Guest Publishing & Submit Content for WordPress",1.6.0,1.5.0,https://downloads.wordpress.org/plugin/easy-post-submission.1.6.0.zip,"2025-06-01 03:44:00",https://wordpress.org/plugins/easy-post-submission/,6.0,7.4
forms-bridge,"Forms Bridge",3.5.1,3.5.0,https://downloads.wordpress.org/plugin/forms-bridge.3.5.1.zip,"2025-06-01 03:06:00",https://wordpress.org/plugins/forms-bridge/,6.7,8.0
pixel-gallery,"Pixel Gallery Addons for Elementor – Easy Grid, Creative Gallery, Drag and Drop Grid, Custom Grid Layout, Portfolio Gallery",1.6.5,1.6.3,https://downloads.wordpress.org/plugin/pixel-gallery.1.6.5.zip,"2025-06-01 04:02:00",https://wordpress.org/plugins/pixel-gallery/,5.0.0,7.4.0
product-open-pricing-name-your-price-for-woocommerce,"Product Open Pricing (Name Your Price) for WooCommerce",1.7.3,1.7.2,https://downloads.wordpress.org/plugin/product-open-pricing-name-your-price-for-woocommerce.1.7.3.zip,"2025-06-01 02:08:00",https://wordpress.org/plugins/product-open-pricing-name-your-price-for-woocommerce/,4.4,
product-visibility-by-user-role-for-woocommerce,"Product Visibility by User Role for WooCommerce",1.8.3,1.8.2,https://downloads.wordpress.org/plugin/product-visibility-by-user-role-for-woocommerce.1.8.3.zip,"2025-06-01 01:52:00",https://wordpress.org/plugins/product-visibility-by-user-role-for-woocommerce/,4.4,
radas,"Radas Options Page",0.2.3,0.2.2,https://downloads.wordpress.org/plugin/radas.0.2.3.zip,"2025-06-01 02:03:00",https://wordpress.org/plugins/radas/,6.5,8.0
sku-for-woocommerce,"SKU Generator for WooCommerce",1.6.4,1.6.2,https://downloads.wordpress.org/plugin/sku-for-woocommerce.1.6.4.zip,"2025-06-01 03:17:00",https://wordpress.org/plugins/sku-for-woocommerce/,4.4,
ultimate-faq-solution,"Ultimate FAQ Solution",1.6.1,1.5.5,https://downloads.wordpress.org/plugin/ultimate-faq-solution.1.6.1.zip,"2025-06-01 03:32:00",https://wordpress.org/plugins/ultimate-faq-solution/,5.1,7.4
fatal-plugin-auto-deactivator,"Fatal Plugin Auto Deactivator – Never let a plugin break your site",1.1.0,,https://downloads.wordpress.org/plugin/fatal-plugin-auto-deactivator.1.1.0.zip,"2025-06-01 03:28:00",https://wordpress.org/plugins/fatal-plugin-auto-deactivator/,5.3,7.0
admin-bar,"Admin Bar Editor – Toolbar Customization with User Role based access & Custom menus",1.1.0,1.0.4.0,https://downloads.wordpress.org/plugin/admin-bar.1.1.0.zip,"2025-06-01 08:26:00",https://wordpress.org/plugins/admin-bar/,4.0,7.0
ai-translate,"AI Translate",1.18,1.17,https://downloads.wordpress.org/plugin/ai-translate.1.19.zip,"2025-06-01 10:46:00",https://wordpress.org/plugins/ai-translate/,5.0,7.4
cub-cf7db,"CUB Form Database Manager",1.0.2,1.0.0,https://downloads.wordpress.org/plugin/cub-cf7db.1.0.2.zip,"2025-06-01 08:29:00",https://wordpress.org/plugins/cub-cf7db/,5.0,7.2
darkify,"Darkify Dark Mode – WordPress Dark Mode Plugin to Enhance Accessibility, User Experience & Visual Appeal",1.4.3,1.3.4,https://downloads.wordpress.org/plugin/darkify.1.4.3.zip,"2025-06-01 10:38:00",https://wordpress.org/plugins/darkify/,5.3,
depicter,"Popup and Slider Builder by Depicter – Add Email collecting Popup, Popup Modal, Coupon Popup, Image Slider, Carousel Slider, Post Slider Carousel",4.0.0,3.6.2,https://downloads.wordpress.org/plugin/depicter.4.0.0.zip,"2025-06-01 11:07:00",https://wordpress.org/plugins/depicter/,5.3,7.4.0
error-monitor-and-notifier,"Error Monitor & Notifier",1.0.3,1.0.2,https://downloads.wordpress.org/plugin/error-monitor-and-notifier.1.0.3.zip,"2025-06-01 10:43:00",https://wordpress.org/plugins/error-monitor-and-notifier/,5.8,7.4.0
essential-blocks,"Essential Blocks – AI-Powered Page Builder Gutenberg Blocks, Patterns & Templates",5.4.2,5.4.1,https://downloads.wordpress.org/plugin/essential-blocks.5.4.2.zip,"2025-06-01 10:07:00",https://wordpress.org/plugins/essential-blocks/,5.8,7.4
fluid-design-system-for-elementor,"Fluid Design System for Elementor",1.0.5,1.0.4,https://downloads.wordpress.org/plugin/fluid-design-system-for-elementor.1.0.5.zip,"2025-06-01 11:01:00",https://wordpress.org/plugins/fluid-design-system-for-elementor/,6.0,7.4
instant-emoji-reactions,"Instant Emoji Reactions",1.0.2,1.0.1,https://downloads.wordpress.org/plugin/instant-emoji-reactions.1.0.2.zip,"2025-06-01 11:24:00",https://wordpress.org/plugins/instant-emoji-reactions/,5.0,7.4
iron-security,"Iron Security – WordPress Security Plugin",2.3.5,2.3.1,https://downloads.wordpress.org/plugin/iron-security.2.3.5.zip,"2025-06-01 10:04:00",https://wordpress.org/plugins/iron-security/,4.7,7.0
kimaai,"KimaAI | AI Chatbot, ChatGPT content writer and more",1.2.1,1.0.9,https://downloads.wordpress.org/plugin/kimaai.1.2.1.zip,"2025-06-01 10:49:00",https://wordpress.org/plugins/kimaai/,6.0,8.0
natural-text-to-speech,"Natural Text to Speech",1.1.4,1.1.3,https://downloads.wordpress.org/plugin/natural-text-to-speech.1.1.4.zip,"2025-06-01 10:05:00",https://wordpress.org/plugins/natural-text-to-speech/,5.0,8.2
order-tip-for-woocommerce,"Order Tip for WooCommerce – The Ultimate WooCommerce Tip Plugin",1.0.19,1.0.13,https://downloads.wordpress.org/plugin/order-tip-for-woocommerce.1.0.19.zip,"2025-06-01 10:19:00",https://wordpress.org/plugins/order-tip-for-woocommerce/,,7.2
placehodor,PlaceHodor,1.3.4,1.3.3.2,https://downloads.wordpress.org/plugin/placehodor.1.3.4.zip,"2025-06-01 10:09:00",https://wordpress.org/plugins/placehodor/,4.8,5.6
plugversions,"PlugVersions – Easily roll back to previous versions of your plugins.",0.2.0,0.0.8,https://downloads.wordpress.org/plugin/plugversions.0.2.0.zip,"2025-06-01 09:44:00",https://wordpress.org/plugins/plugversions/,4.9,7.4
primekit-addons,"PrimeKit Addons and Templates",1.2.0,1.0.5,https://downloads.wordpress.org/plugin/primekit-addons.1.2.0.zip,"2025-06-01 10:10:00",https://wordpress.org/plugins/primekit-addons/,5.4,8.0
search-console,"Search Console",3.1.2,3.1.1,https://downloads.wordpress.org/plugin/search-console.3.1.2.zip,"2025-06-01 11:10:00",https://wordpress.org/plugins/search-console/,5.6,5.6
text-to-audio,"Text To Speech TTS Accessibility",1.8.30,1.8.27,https://downloads.wordpress.org/plugin/text-to-audio.1.8.30.zip,"2025-06-01 10:29:00",https://wordpress.org/plugins/text-to-audio/,5.6,7.4
timefix,"TimeFix – Simple Appointment Booking & Scheduling Plugin",0.12.0,0.11.0,https://downloads.wordpress.org/plugin/timefix.0.12.0-beta.zip,"2025-06-01 10:39:00",https://wordpress.org/plugins/timefix/,6.5,7.3
widgetkit-for-elementor,"All-in-One Addons for Elementor – WidgetKit",2.5.6,2.5.4,https://downloads.wordpress.org/plugin/widgetkit-for-elementor.2.5.6.zip,"2025-06-01 08:45:00",https://wordpress.org/plugins/widgetkit-for-elementor/,5.0,7.0
