Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
storelinkr,StoreLinkr,2.3.7,2.3.2,https://downloads.wordpress.org/plugin/storelinkr.2.3.7.zip,"2024-11-01 08:08:00",https://wordpress.org/plugins/storelinkr/,6.4,
user-management,"User Management",1.1,1.0,https://downloads.wordpress.org/plugin/user-management.1.1.zip,"2024-11-01 07:53:00",https://wordpress.org/plugins/user-management/,5.2,7.0
wdesignkit,"WDesignKit – Elementor & Gutenberg Starter Templates, Patterns, Cloud Workspace & Widget Builder",1.0.40,1.0.39,https://downloads.wordpress.org/plugin/wdesignkit.1.0.40.zip,"2024-11-01 07:42:00",https://wordpress.org/plugins/wdesignkit/,5.7.0,5.6
writerx,WriterX,1.3.8,1.3.6,https://downloads.wordpress.org/plugin/writerx.1.3.8.zip,"2024-11-01 09:19:00",https://wordpress.org/plugins/writerx/,5.0,
conzent,"Conzent – Cookie Banner – Conzent CMP – Google CMP & IAB TCF Certified",1.0.9,,https://downloads.wordpress.org/plugin/conzent.zip,"2024-11-01 09:09:00",https://wordpress.org/plugins/conzent/,5.8,7.3
data-diagrams,"Data Diagrams",1.0,,https://downloads.wordpress.org/plugin/data-diagrams.zip,"2024-11-01 08:54:00",https://wordpress.org/plugins/data-diagrams/,6.0,
robo-ivr-call-pakistan,"Robo IVR Call Pakistan",1.0.0,,https://downloads.wordpress.org/plugin/robo-ivr-call-pakistan.1.0.0.zip,"2024-11-01 09:18:00",https://wordpress.org/plugins/robo-ivr-call-pakistan/,5.0,5.4
security-header,"Security Header",2.0,,https://downloads.wordpress.org/plugin/security-header.zip,"2024-11-01 07:09:00",https://wordpress.org/plugins/security-header/,5.0,7.0
storelinkr,StoreLinkr,2.4.0,2.3.7,https://downloads.wordpress.org/plugin/storelinkr.2.4.0.zip,"2024-11-01 10:06:00",https://wordpress.org/plugins/storelinkr/,6.4,
acf-frontend-form-element,"Frontend Admin by DynamiApps",3.24.4,3.24.1,https://downloads.wordpress.org/plugin/acf-frontend-form-element.3.24.4.zip,"2024-11-01 14:44:00",https://wordpress.org/plugins/acf-frontend-form-element/,4.6,5.6.0
acf-views,"Advanced Views Framework – Display Posts, WooCommerce, ACF, MetaBox and Pods fields",3.7.6,3.7.5,https://downloads.wordpress.org/plugin/acf-views.3.7.6.zip,"2024-11-01 13:00:00",https://wordpress.org/plugins/acf-views/,5.5,7.4
administrator-z,"Administrator Z",2024.10.27,2024.10.12,https://downloads.wordpress.org/plugin/administrator-z.zip,"2024-11-01 14:34:00",https://wordpress.org/plugins/administrator-z/,6.0,8.0
age-verification-screen-for-woocommerce,"Age Verification Screen for WooCommerce",1.1.1,1.1.0,https://downloads.wordpress.org/plugin/age-verification-screen-for-woocommerce.1.1.1.zip,"2024-11-01 13:50:00",https://wordpress.org/plugins/age-verification-screen-for-woocommerce/,5.6.1,5.6
automatically-hierarchic-categories-in-menu,"Automatically Hierarchic Categories in Menu",2.0.7,2.0.5,https://downloads.wordpress.org/plugin/automatically-hierarchic-categories-in-menu.2.0.7.zip,"2024-11-01 14:27:00",https://wordpress.org/plugins/automatically-hierarchic-categories-in-menu/,5.0.2,5.6
bc-woo-custom-thank-you-pages,"Custom Thank You Page Customize For WooCommerce by Binary Carpenter",1.4.19,1.4.17,https://downloads.wordpress.org/plugin/bc-woo-custom-thank-you-pages.zip,"2024-11-01 14:53:00",https://wordpress.org/plugins/bc-woo-custom-thank-you-pages/,5.0,5.3
bitfinex-pay,"Bitfinex Pay",3.2.1,3.2.0,https://downloads.wordpress.org/plugin/bitfinex-pay.3.2.1.zip,"2024-11-01 14:23:00",https://wordpress.org/plugins/bitfinex-pay/,6.0,7.4
conditional-logic-for-woo-product-add-ons,"Conditional Logic for Woo Product Add-ons",2.1.6,2.1.4,https://downloads.wordpress.org/plugin/conditional-logic-for-woo-product-add-ons.2.1.6.zip,"2024-11-01 13:46:00",https://wordpress.org/plugins/conditional-logic-for-woo-product-add-ons/,4.2,7.2
constellation-client-portal,"Constellation Client Portal",1.10.0,1.9.0,https://downloads.wordpress.org/plugin/constellation-client-portal.1.10.0.zip,"2024-11-01 12:51:00",https://wordpress.org/plugins/constellation-client-portal/,6.0.0,7.4
cost-of-goods-for-woocommerce,"Cost of Goods: Product Cost & Profit Calculator for WooCommerce",3.5.7,3.5.4,https://downloads.wordpress.org/plugin/cost-of-goods-for-woocommerce.3.5.7.zip,"2024-11-01 13:32:00",https://wordpress.org/plugins/cost-of-goods-for-woocommerce/,6.1,
css-chat-button,"CSS chat button",1.0.2,1.0.1,https://downloads.wordpress.org/plugin/css-chat-button.1.0.2.zip,"2024-11-01 14:20:00",https://wordpress.org/plugins/css-chat-button/,3.0.1,5.6
database-backup,"Database Backup and check Tables Automated With Scheduler 2024",2.32,2.30,https://downloads.wordpress.org/plugin/database-backup.2.32.zip,"2024-11-01 15:08:00",https://wordpress.org/plugins/database-backup/,5.2,
disable-user-password-reset-emails,"Disable User Password Reset Admin Notifications",1.9,1.8,https://downloads.wordpress.org/plugin/disable-user-password-reset-emails.zip,"2024-11-01 14:59:00",https://wordpress.org/plugins/disable-user-password-reset-emails/,4.9,7.4
gutenberg,Gutenberg,19.5.1,19.5.0,https://downloads.wordpress.org/plugin/gutenberg.19.5.1.zip,"2024-11-01 13:20:00",https://wordpress.org/plugins/gutenberg/,6.5,7.2
hide-site-title,"Hide Title Remove, Hide Page And Post Title",1.07,1.05,https://downloads.wordpress.org/plugin/hide-site-title.1.07.zip,"2024-11-01 12:59:00",https://wordpress.org/plugins/hide-site-title/,4.0,
import-cdn-remote-images,"Import CDN-Remote Images",2.1.2,2.01,https://downloads.wordpress.org/plugin/import-cdn-remote-images.2.1.2.zip,"2024-11-01 13:47:00",https://wordpress.org/plugins/import-cdn-remote-images/,4.7.4,5.6
inavii-social-feed-for-elementor,"Inavii for Elementor Social Feed",2.7.2,2.7.1,https://downloads.wordpress.org/plugin/inavii-social-feed-for-elementor.2.7.2.zip,"2024-11-01 13:37:00",https://wordpress.org/plugins/inavii-social-feed-for-elementor/,5.6,7.4
list-last-changes,"List Last Changes",1.2.0,1.1.2,https://downloads.wordpress.org/plugin/list-last-changes.1.2.0.zip,"2024-11-01 13:07:00",https://wordpress.org/plugins/list-last-changes/,4.6.0,
powerpress,"PowerPress Podcasting plugin by Blubrry",11.10.2,11.10.0,https://downloads.wordpress.org/plugin/powerpress.11.10.2.zip,"2024-11-01 13:17:00",https://wordpress.org/plugins/powerpress/,3.6,5.2
subscribers-members-based-pricing,"Subscribers & Members Based Pricing",1.0.1,1.0.0,https://downloads.wordpress.org/plugin/subscribers-members-based-pricing.1.0.1.zip,"2024-11-01 13:56:00",https://wordpress.org/plugins/subscribers-members-based-pricing/,5.0,7.0
summarizes,Summarizes,2.0.2,2.0.0,https://downloads.wordpress.org/plugin/summarizes.zip,"2024-11-01 15:08:00",https://wordpress.org/plugins/summarizes/,5.3,7.0
the-bot-forge-chatbot,"The Bot Forge Chatbot",1.6.2,1.6.1,https://downloads.wordpress.org/plugin/the-bot-forge-chatbot.1.6.2.zip,"2024-11-01 14:17:00",https://wordpress.org/plugins/the-bot-forge-chatbot/,5.0,7.2
wpsso-commerce-manager-catalog-feed,"WPSSO Commerce Manager Catalog Feed XML",4.8.0,4.7.0,https://downloads.wordpress.org/plugin/wpsso-commerce-manager-catalog-feed.4.8.0.zip,"2024-11-01 14:22:00",https://wordpress.org/plugins/wpsso-commerce-manager-catalog-feed/,5.9,7.4.33
wpsso-google-merchant-feed,"WPSSO Google Merchant Feed XML",9.8.0,9.7.0,https://downloads.wordpress.org/plugin/wpsso-google-merchant-feed.9.8.0.zip,"2024-11-01 14:23:00",https://wordpress.org/plugins/wpsso-google-merchant-feed/,5.9,7.4.33
wpsso,"WPSSO Core – The Complete Structured Data SEO Plugin",18.16.0,18.15.0,https://downloads.wordpress.org/plugin/wpsso.18.16.0.zip,"2024-11-01 14:22:00",https://wordpress.org/plugins/wpsso/,5.9,7.4.33
block-editor-disabler,"Block Editor Disabler",1.0.0,,https://downloads.wordpress.org/plugin/block-editor-disabler.1.0.0.zip,"2024-11-01 14:52:00",https://wordpress.org/plugins/block-editor-disabler/,6.2.2,
muzapay,MúzaPay,0.1.1,,https://downloads.wordpress.org/plugin/muzapay.0.1.1.zip,"2024-11-01 13:45:00",https://wordpress.org/plugins/muzapay/,6.0.9,8.0.0
store-locations-map,"Store Locations Map",1.0.0,,https://downloads.wordpress.org/plugin/store-locations-map.zip,"2024-11-01 14:24:00",https://wordpress.org/plugins/store-locations-map/,5.2,7.2
tci-block-role-control,"TCI Block Role Control",1.2,,https://downloads.wordpress.org/plugin/tci-block-role-control.1.2.zip,"2024-11-01 13:56:00",https://wordpress.org/plugins/tci-block-role-control/,5.0,
users-bulk-delete-with-preview,"Users Bulk Delete With Preview",1.1.0,,https://downloads.wordpress.org/plugin/users-bulk-delete-with-preview.1.1.0.zip,"2024-11-01 12:45:00",https://wordpress.org/plugins/users-bulk-delete-with-preview/,6.2,8.0
webp-transformer,"Webp Transformer",1.0,,https://downloads.wordpress.org/plugin/webp-transformer.1.0.zip,"2024-11-01 14:12:00",https://wordpress.org/plugins/webp-transformer/,5.4,8.1
wp-connectr,"WPConnectr: Power Automate integration",1.0.1,,https://downloads.wordpress.org/plugin/wp-connectr.1.0.1.zip,"2024-11-01 14:38:00",https://wordpress.org/plugins/wp-connectr/,4.7,7.2.0
ac-custom-loop-shortcode,"AC Custom Loop Shortcode",1.5.1,1.5,https://downloads.wordpress.org/plugin/ac-custom-loop-shortcode.1.5.1.zip,"2024-11-01 16:16:00",https://wordpress.org/plugins/ac-custom-loop-shortcode/,5.2,5.2.4
webp-transformer,"Webp Transformer",1.0.1,1.0,https://downloads.wordpress.org/plugin/webp-transformer.1.0.1.zip,"2024-11-01 16:01:00",https://wordpress.org/plugins/webp-transformer/,6.0,8.1
accessibility-checker,"Equalize Digital Accessibility Checker – Audit Your Website for WCAG, ADA, and Section 508 Accessibility Errors",1.16.1,1.16.0,https://downloads.wordpress.org/plugin/accessibility-checker.1.16.1.zip,"2024-11-01 18:26:00",https://wordpress.org/plugins/accessibility-checker/,6.2,
am-cookies,"AM Cookies",1.2.2,1.0.2,https://downloads.wordpress.org/plugin/am-cookies.1.2.2.zip,"2024-11-01 19:31:00",https://wordpress.org/plugins/am-cookies/,5.9,7.0
bold-page-builder,"Bold Page Builder",5.2.1,5.1.4,https://downloads.wordpress.org/plugin/bold-page-builder.5.2.1.zip,"2024-11-01 19:21:00",https://wordpress.org/plugins/bold-page-builder/,5.0,
cache-warmer,"Cache Warmer",1.3.7,1.3.4,https://downloads.wordpress.org/plugin/cache-warmer.1.3.7.zip,"2024-11-01 21:04:00",https://wordpress.org/plugins/cache-warmer/,,7.4
connect-contact-form-7-to-constant-contact-v3,"Connect Contact Form 7 to Constant Contact V3",1.5,1.4,https://downloads.wordpress.org/plugin/connect-contact-form-7-to-constant-contact-v3.1.5.zip,"2024-11-01 19:18:00",https://wordpress.org/plugins/connect-contact-form-7-to-constant-contact-v3/,4.8,7.0
core-rollback,"Core Rollback",1.3.6,1.3.5,https://downloads.wordpress.org/plugin/core-rollback.1.3.6.zip,"2024-11-01 18:54:00",https://wordpress.org/plugins/core-rollback/,4.1,5.6
identity-verification-for-woocommerce,"Real ID: Identity Verification for WooCommerce",1.16.3,1.16.1,https://downloads.wordpress.org/plugin/identity-verification-for-woocommerce.1.16.3.zip,"2024-11-01 20:27:00",https://wordpress.org/plugins/identity-verification-for-woocommerce/,4.8,7.4
local-development,"Local Development",2.9.0,2.8.4,https://downloads.wordpress.org/plugin/local-development.2.9.0.zip,"2024-11-01 18:26:00",https://wordpress.org/plugins/local-development/,4.6,5.6
site-reviews,"Site Reviews",7.2.3,7.2.2,https://downloads.wordpress.org/plugin/site-reviews.7.2.3.zip,"2024-11-01 20:27:00",https://wordpress.org/plugins/site-reviews/,6.1,7.4
skip-updates,"Skip Updates",1.2.2,1.2.1,https://downloads.wordpress.org/plugin/skip-updates.1.2.2.zip,"2024-11-01 18:34:00",https://wordpress.org/plugins/skip-updates/,5.2,5.6
test-reports,"Test Reports",1.2.0,1.1.0,https://downloads.wordpress.org/plugin/test-reports.1.2.0.zip,"2024-11-01 18:41:00",https://wordpress.org/plugins/test-reports/,5.9,7.0
wp-debugging,"WP Debugging",2.12.0,2.11.24,https://downloads.wordpress.org/plugin/wp-debugging.2.12.0.zip,"2024-11-01 18:44:00",https://wordpress.org/plugins/wp-debugging/,5.2,5.6
cyrillic2latin,"Cyrillic 2 Latin",1.0,,https://downloads.wordpress.org/plugin/cyrillic2latin.zip,"2024-11-01 21:18:00",https://wordpress.org/plugins/cyrillic2latin/,5.2,7.2
blizhost-cache-purge,"Blizhost CloudCache Purge – Speed, Security, and Optimization",5.0.1,4.0.6,https://downloads.wordpress.org/plugin/blizhost-cache-purge.5.0.1.zip,"2024-11-02 01:51:00",https://wordpress.org/plugins/blizhost-cache-purge/,4.4,5.6
fantazy-sidebar,"Fantazy Sidebar",1.6.4,1.6.3,https://downloads.wordpress.org/plugin/fantazy-sidebar.1.6.4.zip,"2024-11-02 01:47:00",https://wordpress.org/plugins/fantazy-sidebar/,5.8,7.4
ctcl-analytics,"CTCL Analytics",1.1.0,,https://downloads.wordpress.org/plugin/ctcl-analytics.1.1.0.zip,"2024-11-02 04:12:00",https://wordpress.org/plugins/ctcl-analytics/,5.5.2,7.4.9
advanced-post-block,"Advanced Post Block- Great solution for displaying Posts",1.14.9,1.14.6,https://downloads.wordpress.org/plugin/advanced-post-block.1.14.9.zip,"2024-11-02 10:29:00",https://wordpress.org/plugins/advanced-post-block/,6.2,7.1
content-slider-block,"Content Slider Block",3.1.6,3.1.5,https://downloads.wordpress.org/plugin/content-slider-block.3.1.6.zip,"2024-11-02 09:59:00",https://wordpress.org/plugins/content-slider-block/,6.2,7.1
csv-importer-plus-for-acf,"CSV Importer Plus for ACF",1.0.8,1.0.4,https://downloads.wordpress.org/plugin/csv-importer-plus-for-acf.1.0.8.zip,"2024-11-02 10:25:00",https://wordpress.org/plugins/csv-importer-plus-for-acf/,5.8,5.6.20
deny-all-firewall,"Deny All Firewall",1.8.2,1.8.1,https://downloads.wordpress.org/plugin/deny-all-firewall.1.8.2.zip,"2024-11-02 11:45:00",https://wordpress.org/plugins/deny-all-firewall/,4.7.0,5.6
disable-payment-method-for-woocommerce,"Disable payment method / COD fees / Advance COD or Partial payment for Order for WooCommerce",1.1.7.66,1.1.7.64,https://downloads.wordpress.org/plugin/disable-payment-method-for-woocommerce.1.1.7.66.zip,"2024-11-02 10:02:00",https://wordpress.org/plugins/disable-payment-method-for-woocommerce/,4.0.1,
inactive-logout,"Inactive Logout",3.4.5,3.4.4,https://downloads.wordpress.org/plugin/inactive-logout.3.4.5.zip,"2024-11-02 10:19:00",https://wordpress.org/plugins/inactive-logout/,5.8,7.4
inet-webkit,"iNET Webkit",1.1.9,1.1.8,https://downloads.wordpress.org/plugin/inet-webkit.1.1.9.zip,"2024-11-02 09:49:00",https://wordpress.org/plugins/inet-webkit/,5.5,
list-of-contents,"List of Contents",1.0.5,1.0.4,https://downloads.wordpress.org/plugin/list-of-contents.1.0.5.zip,"2024-11-02 10:41:00",https://wordpress.org/plugins/list-of-contents/,5.0,7.0
sortable-dashboard-to-do-list,"Sortable Dashboard To-Do List",2.1.5,2.1.3,https://downloads.wordpress.org/plugin/sortable-dashboard-to-do-list.2.1.5.zip,"2024-11-02 12:44:00",https://wordpress.org/plugins/sortable-dashboard-to-do-list/,5.0,7.2.0
ultimate-addons-for-gutenberg,"Spectra – WordPress Gutenberg Blocks",2.16.3,2.16.0,https://downloads.wordpress.org/plugin/ultimate-addons-for-gutenberg.2.16.3.zip,"2024-11-02 10:59:00",https://wordpress.org/plugins/ultimate-addons-for-gutenberg/,5.6,7.4
users-bulk-delete-with-preview,"Users Bulk Delete With Preview",1.1.1,1.1.0,https://downloads.wordpress.org/plugin/users-bulk-delete-with-preview.1.1.1.zip,"2024-11-02 10:30:00",https://wordpress.org/plugins/users-bulk-delete-with-preview/,6.2,8.0
wcpas-product-attributes-shortcode,"Product Attributes Shortcode",2.0.2,2.0.1,https://downloads.wordpress.org/plugin/wcpas-product-attributes-shortcode.2.0.2.zip,"2024-11-02 11:53:00",https://wordpress.org/plugins/wcpas-product-attributes-shortcode/,6.3.0,7.4.0
wcpscr-product-search-category-redirect,"Product Search Category Redirect",1.4.1,1.4.0,https://downloads.wordpress.org/plugin/wcpscr-product-search-category-redirect.1.4.1.zip,"2024-11-02 12:19:00",https://wordpress.org/plugins/wcpscr-product-search-category-redirect/,6.3.0,7.4.0
woof-by-category,"WOOF by Category",3.2.0,3.1.1,https://downloads.wordpress.org/plugin/woof-by-category.3.2.0.zip,"2024-11-02 12:30:00",https://wordpress.org/plugins/woof-by-category/,5.0,7.0
xml-for-avito,"XML for Avito",2.5.2,2.5.1,https://downloads.wordpress.org/plugin/xml-for-avito.2.5.2.zip,"2024-11-02 11:36:00",https://wordpress.org/plugins/xml-for-avito/,4.5,7.4.0
avatars-minecraft,"Avatars Minecraft",2.0.1,,https://downloads.wordpress.org/plugin/avatars-minecraft.1.0.0.zip,"2024-11-02 11:04:00",https://wordpress.org/plugins/avatars-minecraft/,4.7,7.0
kleingarten,Kleingarten,1.0.0,,https://downloads.wordpress.org/plugin/kleingarten.1.0.0.zip,"2024-11-02 12:32:00",https://wordpress.org/plugins/kleingarten/,4.0,
poptics,"Poptics – Popup Builder for Lead Generation, Conversions, and Forms for Email Options",1.0.1,,https://downloads.wordpress.org/plugin/poptics.1.0.1.zip,"2024-11-02 12:28:00",https://wordpress.org/plugins/poptics/,5.2,7.3
pt-filter,"PT Filter",1.0.0,,https://downloads.wordpress.org/plugin/pt-filter.zip,"2024-11-02 10:56:00",https://wordpress.org/plugins/pt-filter/,6.2,7.4
replyto,"Reply-To for WP_Mail",1.0.2,,https://downloads.wordpress.org/plugin/replyto.1.0.2.zip,"2024-11-02 09:52:00",https://wordpress.org/plugins/replyto/,4.1,5.6
breeze-checkout,"Breeze Checkout",1.1.0,1.0.0,https://downloads.wordpress.org/plugin/breeze-checkout.1.1.0.zip,"2024-11-02 16:49:00",https://wordpress.org/plugins/breeze-checkout/,6.3,7.4
carousel-block,"Carousel Slider Block for Gutenberg",1.0.16,1.0.14,https://downloads.wordpress.org/plugin/carousel-block.1.0.16.zip,"2024-11-02 19:21:00",https://wordpress.org/plugins/carousel-block/,6.1,7.0
check-search-engine-visibility-on-migration,"Check Search Engine Visibility on Migration",0.2.9,0.2.8,https://downloads.wordpress.org/plugin/check-search-engine-visibility-on-migration.0.2.9.zip,"2024-11-02 17:43:00",https://wordpress.org/plugins/check-search-engine-visibility-on-migration/,3.0,
doliconnect,Doliconnect,8.10.6,8.9.20,https://downloads.wordpress.org/plugin/doliconnect.8.10.6.zip,"2024-11-02 17:43:00",https://wordpress.org/plugins/doliconnect/,5.0,7.4
doubles-rotation-tournament,"Rotation Tournaments",1.3.6,1.3.5,https://downloads.wordpress.org/plugin/doubles-rotation-tournament.1.3.6.zip,"2024-11-02 18:42:00",https://wordpress.org/plugins/doubles-rotation-tournament/,4.7,
ebay-feeds-for-wordpress,"WP eBay Product Feeds",3.4.6,3.4.5,https://downloads.wordpress.org/plugin/ebay-feeds-for-wordpress.3.4.6.zip,"2024-11-02 17:46:00",https://wordpress.org/plugins/ebay-feeds-for-wordpress/,3.0,
freelance-availability-widget,"Freelance Availability Widget",2.2.3,2.2.2,https://downloads.wordpress.org/plugin/freelance-availability-widget.2.2.3.zip,"2024-11-02 17:54:00",https://wordpress.org/plugins/freelance-availability-widget/,3.0.1,5.6
greenshift-animation-and-page-builder-blocks,"Greenshift – animation and page builder blocks",9.9.9.1,9.9.9,https://downloads.wordpress.org/plugin/greenshift-animation-and-page-builder-blocks.9.9.9.1.zip,"2024-11-02 17:58:00",https://wordpress.org/plugins/greenshift-animation-and-page-builder-blocks/,6.3,7.0
inline-tweet-sharer,"Inline Tweet Sharer – Twitter Sharing Plugin",2.6.7,2.6.6,https://downloads.wordpress.org/plugin/inline-tweet-sharer.2.6.7.zip,"2024-11-02 17:55:00",https://wordpress.org/plugins/inline-tweet-sharer/,3.8,
lgv-anmeldesystem,lgv-anmeldesystem,1.22,1.21,https://downloads.wordpress.org/plugin/lgv-anmeldesystem.zip,"2024-11-02 16:35:00",https://wordpress.org/plugins/lgv-anmeldesystem/,4.6,5.2.4
meetinghub,"Zoom Meeting, Jitsi Meet, Webex, & Google Meet – All-in-One Webinar & Video Conference Solution for WordPress: MeetingHub",1.18.2,1.18.1,https://downloads.wordpress.org/plugin/meetinghub.1.18.2.zip,"2024-11-02 17:21:00",https://wordpress.org/plugins/meetinghub/,5.0,7.2
notipress-noticias,"NotiPress Noticias",1.4.10,1.4.4,https://downloads.wordpress.org/plugin/notipress-noticias.1.4.10.zip,"2024-11-02 18:35:00",https://wordpress.org/plugins/notipress-noticias/,5.0,5.6
preload-lcp-image,"Preload LCP Image",1.3.1,1.3,https://downloads.wordpress.org/plugin/preload-lcp-image.1.3.1.zip,"2024-11-02 17:57:00",https://wordpress.org/plugins/preload-lcp-image/,6.1.1,8.0
saml-sso-wp-single-sign-on,"Login With SSO",1.3.5,1.3.4,https://downloads.wordpress.org/plugin/saml-sso-wp-single-sign-on.zip,"2024-11-02 18:39:00",https://wordpress.org/plugins/saml-sso-wp-single-sign-on/,3.9,7.1
sina-extension-for-elementor,"Sina Extension for Elementor (Slider, Gallery, Form, Modal, Data Table, Tab, Particle, Free Elementor Widgets & Elementor Templates)",3.5.9,3.5.7,https://downloads.wordpress.org/plugin/sina-extension-for-elementor.3.5.9.zip,"2024-11-02 16:30:00",https://wordpress.org/plugins/sina-extension-for-elementor/,4.8,7.0
specific-content-for-mobile,"Specific Content For Mobile – Customize the mobile version without redirections",0.3.0,0.2.3,https://downloads.wordpress.org/plugin/specific-content-for-mobile.0.3.0.zip,"2024-11-02 18:09:00",https://wordpress.org/plugins/specific-content-for-mobile/,4.6,5.6
template-editor,"Options for Block Themes",1.3.5,1.3.3,https://downloads.wordpress.org/plugin/template-editor.1.3.5.zip,"2024-11-02 18:58:00",https://wordpress.org/plugins/template-editor/,5.8,5.6
toocheke-companion,"Toocheke Companion",1.156,1.152,https://downloads.wordpress.org/plugin/toocheke-companion.1.156.zip,"2024-11-02 17:10:00",https://wordpress.org/plugins/toocheke-companion/,5.3,
wp-discord-invite,"WP Discord Invite",2.5.3,2.5.2,https://downloads.wordpress.org/plugin/wp-discord-invite.2.5.3.zip,"2024-11-02 19:15:00",https://wordpress.org/plugins/wp-discord-invite/,5.2,7.2
wp-email-capture,"WordPress Email Marketing Plugin – WP Email Capture",3.12.3,3.12.2,https://downloads.wordpress.org/plugin/wp-email-capture.3.12.3.zip,"2024-11-02 18:01:00",https://wordpress.org/plugins/wp-email-capture/,5.0,
yaypricing,"YayPricing – WooCommerce Dynamic Pricing & Discounts",3.4.1,3.3,https://downloads.wordpress.org/plugin/yaypricing.zip,"2024-11-02 19:02:00",https://wordpress.org/plugins/yaypricing/,3.0,5.7
doliconnect,Doliconnect,8.10.7,8.10.6,https://downloads.wordpress.org/plugin/doliconnect.8.10.7.zip,"2024-11-02 19:40:00",https://wordpress.org/plugins/doliconnect/,5.0,7.4
customize-my-account-for-woocommerce,"SysBasics Customize My Account for WooCommerce",2.7.27,2.7.25,https://downloads.wordpress.org/plugin/customize-my-account-for-woocommerce.2.7.27.zip,"2024-11-03 01:50:00",https://wordpress.org/plugins/customize-my-account-for-woocommerce/,3.3,5.2
easy-login-woocommerce,"Login/Signup Popup ( Inline Form + Woocommerce )",2.8,2.7.8,https://downloads.wordpress.org/plugin/easy-login-woocommerce.2.8.zip,"2024-11-03 00:49:00",https://wordpress.org/plugins/easy-login-woocommerce/,3.0.1,
hd-quiz-save-results-light,"HD Quiz – Save Results Light",0.7.0,0.6,https://downloads.wordpress.org/plugin/hd-quiz-save-results-light.0.7.0.zip,"2024-11-03 01:11:00",https://wordpress.org/plugins/hd-quiz-save-results-light/,5.0,7.0
