Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
ce21-suite,"CE21 Suite",2.2.2,2.2.0,https://downloads.wordpress.org/plugin/ce21-suite.2.2.2.zip,"2025-01-01 00:07:00",https://wordpress.org/plugins/ce21-suite/,4.0,5.4
g-ffl-cockpit,"g-FFL Cockpit",1.4.19,1.4.16,https://downloads.wordpress.org/plugin/g-ffl-cockpit.1.4.19.zip,"2025-01-01 01:17:00",https://wordpress.org/plugins/g-ffl-cockpit/,5.0,7.0
minimum-purchase-amount-for-woo-cart,"Minimum Purchase Amount For Woo Cart – For WooCommerce",2.3.20,2.3.19,https://downloads.wordpress.org/plugin/minimum-purchase-amount-for-woo-cart.2.3.20.zip,"2025-01-01 00:05:00",https://wordpress.org/plugins/minimum-purchase-amount-for-woo-cart/,4.4,7.4
petmatchpro,PetMatchPro,5.7.4,5.3.5,https://downloads.wordpress.org/plugin/petmatchpro.zip,"2025-01-01 01:22:00",https://wordpress.org/plugins/petmatchpro/,6.0,7.4
3d-flipbook-dflip-lite,"Dear Flipbook – PDF Flipbook, 3D Flipbook, PDF embed, PDF viewer",2.3.52,2.3.32,https://downloads.wordpress.org/plugin/3d-flipbook-dflip-lite.2.3.52.zip,"2025-01-01 07:05:00",https://wordpress.org/plugins/3d-flipbook-dflip-lite/,4.6,5.3
auto-robot,"Auto Robot – WP Autoblogging and RSS Feed News Aggregator",3.8.84,3.8.82,https://downloads.wordpress.org/plugin/auto-robot.zip,"2025-01-01 06:09:00",https://wordpress.org/plugins/auto-robot/,4.0,
domain-for-sale,"Domain For Sale, Domain appraisal, Domain auction, Domain marketplace – Best Domain For sale Plugin for WordPress",3.0.7,3.0.6,https://downloads.wordpress.org/plugin/domain-for-sale.3.0.7.zip,"2025-01-01 05:51:00",https://wordpress.org/plugins/domain-for-sale/,5.0,7.0
hashbar-wp-notification-bar,"HashBar – WordPress Notification Bar",1.5.7,1.5.3,https://downloads.wordpress.org/plugin/hashbar-wp-notification-bar.1.5.7.zip,"2025-01-01 08:05:00",https://wordpress.org/plugins/hashbar-wp-notification-bar/,5.0,
pallet-packaging-for-woocommerce,"Pallet Packaging for WooCommerce",1.1.15,1.1.14,https://downloads.wordpress.org/plugin/pallet-packaging-for-woocommerce.1.1.15.zip,"2025-01-01 08:24:00",https://wordpress.org/plugins/pallet-packaging-for-woocommerce/,6.4,
payplus-payment-gateway,"PayPlus Payment Gateway",7.4.3,7.4.1,https://downloads.wordpress.org/plugin/payplus-payment-gateway.7.4.3.zip,"2025-01-01 06:03:00",https://wordpress.org/plugins/payplus-payment-gateway/,6.2,7.4
product-announcer,"Product Announcer",1.0.5,1.0.3,https://downloads.wordpress.org/plugin/product-announcer.1.0.5.zip,"2025-01-01 06:59:00",https://wordpress.org/plugins/product-announcer/,4.6,7.4
spice-social-share,"Spice Social Share",1.2.2,1.2.1,https://downloads.wordpress.org/plugin/spice-social-share.1.2.2.zip,"2025-01-01 07:49:00",https://wordpress.org/plugins/spice-social-share/,5.3,5.2
suretriggers,"SureTriggers: All-in-One WordPress Automation",1.0.69,1.0.65,https://downloads.wordpress.org/plugin/suretriggers.1.0.69.zip,"2025-01-01 06:40:00",https://wordpress.org/plugins/suretriggers/,5.4,5.6
wc-blacklist-manager,"Blacklist Manager – Anti Fraud / Fake / Spam Orders for WooCommerce",1.4.6,1.4.5,https://downloads.wordpress.org/plugin/wc-blacklist-manager.1.4.6.zip,"2025-01-01 05:38:00",https://wordpress.org/plugins/wc-blacklist-manager/,5.2,7.0
woowbot-woocommerce-chatbot,"ChatBot for Woocommerce – WoowBot",3.9.6,3.9.2,https://downloads.wordpress.org/plugin/woowbot-woocommerce-chatbot.3.9.6.zip,"2025-01-01 08:19:00",https://wordpress.org/plugins/woowbot-woocommerce-chatbot/,4.9,5.6
beautiful-and-responsive-cookie-consent,"Beautiful Cookie Consent Banner",4.5.0,4.3.1,https://downloads.wordpress.org/plugin/beautiful-and-responsive-cookie-consent.4.5.0.zip,"2025-01-01 12:45:00",https://wordpress.org/plugins/beautiful-and-responsive-cookie-consent/,4.0,7.0.0
contest-gallery,"Photos, Files, YouTube, Twitter, Instagram, TikTok, Ecommerce Contest Gallery – Upload, Vote, Sell via PayPal, Social Share Buttons",25.0.2,24.0.9,https://downloads.wordpress.org/plugin/contest-gallery.25.0.2.zip,"2025-01-01 13:46:00",https://wordpress.org/plugins/contest-gallery/,5.6,
hcaptcha-for-forms-and-more,"hCaptcha for WP",4.9.0,4.6.0,https://downloads.wordpress.org/plugin/hcaptcha-for-forms-and-more.4.9.0.zip,"2025-01-01 14:54:00",https://wordpress.org/plugins/hcaptcha-for-forms-and-more/,5.3,7.2
instantsearch-for-woocommerce,"Search, Filters & Merchandising for WooCommerce",3.0.55,3.0.53,https://downloads.wordpress.org/plugin/instantsearch-for-woocommerce.3.0.55.zip,"2025-01-01 13:19:00",https://wordpress.org/plugins/instantsearch-for-woocommerce/,3.3,
make-me-static,"Make Me Static, Static Site Generator, Git, Pages and Live Stats",1.1.49,1.1.46,https://downloads.wordpress.org/plugin/make-me-static.1.1.49.zip,"2025-01-01 14:42:00",https://wordpress.org/plugins/make-me-static/,6.5,7.0
mareike,mareike,3.7,3.1,https://downloads.wordpress.org/plugin/mareike.3.7.zip,"2025-01-01 12:42:00",https://wordpress.org/plugins/mareike/,6.0,8.2
multilevel-navigation-menu,"Multilevel Navigation Menu",2.0.1,1.0.8,https://downloads.wordpress.org/plugin/multilevel-navigation-menu.zip,"2025-01-01 12:34:00",https://wordpress.org/plugins/multilevel-navigation-menu/,6.3,7.4
real-estate-right-now,"Real Estate Property 2025 Create Your Own Fields and Search Bar",4.30,4.27,https://downloads.wordpress.org/plugin/real-estate-right-now.4.30.zip,"2025-01-01 13:24:00",https://wordpress.org/plugins/real-estate-right-now/,6.0,
rpb-chessboard,"RPB Chessboard",8.0.4,8.0.2,https://downloads.wordpress.org/plugin/rpb-chessboard.zip,"2025-01-01 14:52:00",https://wordpress.org/plugins/rpb-chessboard/,6.7,7.2
saml-sso-wp-single-sign-on,"SAML SSO Login – WP Single Sign On",1.4.4,1.4.2,https://downloads.wordpress.org/plugin/saml-sso-wp-single-sign-on.1.4.4.zip,"2025-01-01 13:43:00",https://wordpress.org/plugins/saml-sso-wp-single-sign-on/,3.9,7.1
surbma-before-after,"CPS | Before / After Images",2.2,2.1,https://downloads.wordpress.org/plugin/surbma-before-after.2.2.zip,"2025-01-01 13:14:00",https://wordpress.org/plugins/surbma-before-after/,5.5,7.4
wp-inventory-manager,"WP Inventory Manager",2.3.1,2.3.0,https://downloads.wordpress.org/plugin/wp-inventory-manager.zip,"2025-01-01 15:09:00",https://wordpress.org/plugins/wp-inventory-manager/,3.5.0,
wp-ulike,"WP ULike – All-in-One Engagement Toolkit",4.7.7,4.7.5,https://downloads.wordpress.org/plugin/wp-ulike.4.7.7.zip,"2025-01-01 12:49:00",https://wordpress.org/plugins/wp-ulike/,6.0,7.2.5
screenglow,"ScreenGlow Image Editor – Beautify, Mockup, Annotate, and Edit Images and Screenshots",1.0.0,,https://downloads.wordpress.org/plugin/screenglow.1.0.0.zip,"2025-01-01 14:25:00",https://wordpress.org/plugins/screenglow/,6.0,7.4
block-icons-google,"Block Icons: Google Library Collection",1.3.1,1.2.5,https://downloads.wordpress.org/plugin/block-icons-google.1.3.1.zip,"2025-01-01 18:36:00",https://wordpress.org/plugins/block-icons-google/,6.3,7.4
product-recommendation-quiz-for-ecommerce,"Product Recommendation Quiz for eCommerce",2.2.10,2.2.9,https://downloads.wordpress.org/plugin/product-recommendation-quiz-for-ecommerce.2.2.10.zip,"2025-01-01 19:24:00",https://wordpress.org/plugins/product-recommendation-quiz-for-ecommerce/,3.0.1,5.6
storelinkr,"StoreLinkr: all-in-one platform for webshops",2.5.3,2.5.2,https://downloads.wordpress.org/plugin/storelinkr.2.5.3.zip,"2025-01-01 20:58:00",https://wordpress.org/plugins/storelinkr/,6.4,8.2
tradejournal,"TradeJournal WP",1.1.1,1.0.7,https://downloads.wordpress.org/plugin/tradejournal.1.1.1.zip,"2025-01-01 21:08:00",https://wordpress.org/plugins/tradejournal/,5.0,7.0
api-data-sync-for-woocommerce,"API Data Sync for WooCommerce",0.4,,https://downloads.wordpress.org/plugin/api-data-sync-for-woocommerce.0.4.zip,"2025-01-01 19:47:00",https://wordpress.org/plugins/api-data-sync-for-woocommerce/,5.3,7.0
dblocks-finder,"DBlocks Finder. Blocks and Synced Patterns",1.0.4,,https://downloads.wordpress.org/plugin/dblocks-finder.1.0.4.zip,"2025-01-01 21:05:00",https://wordpress.org/plugins/dblocks-finder/,6.1,7.4
multi-connect,"Multi Connect",1.0.0,,https://downloads.wordpress.org/plugin/multi-connect.1.0.0.zip,"2025-01-01 18:56:00",https://wordpress.org/plugins/multi-connect/,5.8,7.4
broken-link-notifier,"Broken Link Notifier",1.1.3.4,1.1.3,https://downloads.wordpress.org/plugin/broken-link-notifier.1.1.3.4.zip,"2025-01-02 01:36:00",https://wordpress.org/plugins/broken-link-notifier/,5.9.0,7.4
coaching-staffs,"Coaching Staffs",1.5,1.4,https://downloads.wordpress.org/plugin/coaching-staffs.1.5.zip,"2025-01-02 02:31:00",https://wordpress.org/plugins/coaching-staffs/,5.2,7.2
woo-product-carousel-slider-and-grid-ultimate,"Product Carousel Slider & Grid Ultimate for WooCommerce",1.10.1,1.10.0,https://downloads.wordpress.org/plugin/woo-product-carousel-slider-and-grid-ultimate.1.10.1.zip,"2025-01-02 03:27:00",https://wordpress.org/plugins/woo-product-carousel-slider-and-grid-ultimate/,4.0,
admin-column-custom,"Admin Column",1.0.21,1.0.20,https://downloads.wordpress.org/plugin/admin-column-custom.1.0.21.zip,"2025-01-02 09:20:00",https://wordpress.org/plugins/admin-column-custom/,3.5,
advanced-custom-data,"Advanced Custom Data",1.1.1,1.0.21,https://downloads.wordpress.org/plugin/advanced-custom-data.1.1.1.zip,"2025-01-02 09:23:00",https://wordpress.org/plugins/advanced-custom-data/,3.5,
ai-image-alt-text-generator-for-wp,"Ai Image Alt Text Generator for WP",1.0.5,1.0.2,https://downloads.wordpress.org/plugin/ai-image-alt-text-generator-for-wp.1.0.5.zip,"2025-01-02 10:27:00",https://wordpress.org/plugins/ai-image-alt-text-generator-for-wp/,5.0,7.0
awesome-lightbox,"Awesome Lightbox",1.2,1.1,https://downloads.wordpress.org/plugin/awesome-lightbox.1.2.zip,"2025-01-02 08:18:00",https://wordpress.org/plugins/awesome-lightbox/,6.1,7.4
bbp-style-pack,"bbp style pack",6.1.9,6.1.5,https://downloads.wordpress.org/plugin/bbp-style-pack.6.1.9.zip,"2025-01-02 09:11:00",https://wordpress.org/plugins/bbp-style-pack/,,
bdthemes-element-pack-lite,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid, Carousel and Remote Arrows)",5.10.16,5.10.11,https://downloads.wordpress.org/plugin/bdthemes-element-pack-lite.5.10.16.zip,"2025-01-02 09:13:00",https://wordpress.org/plugins/bdthemes-element-pack-lite/,5.0.0,7.4.0
bookingor,"Booking Appointment and Schedule Booking Calendar – Bookingor",1.0.1,1.0.0,https://downloads.wordpress.org/plugin/bookingor.1.0.1.zip,"2025-01-02 07:57:00",https://wordpress.org/plugins/bookingor/,3.4,7.4
chatbot,"AI ChatBot for WordPress – WPBot",6.1.7,6.1.6,https://downloads.wordpress.org/plugin/chatbot.6.1.7.zip,"2025-01-02 09:14:00",https://wordpress.org/plugins/chatbot/,4.6,5.6
clever-fox,"Clever Fox",26.2.55,26.2.54,https://downloads.wordpress.org/plugin/clever-fox.26.2.55.zip,"2025-01-02 10:13:00",https://wordpress.org/plugins/clever-fox/,6.0,5.6
crypto-price-and-stats,"Crypto Price And Stats",0.0.7,0.0.5,https://downloads.wordpress.org/plugin/crypto-price-and-stats.0.0.7.zip,"2025-01-02 09:25:00",https://wordpress.org/plugins/crypto-price-and-stats/,4.0,
ctc-lite,"CT Commerce Lite 🛒 | Fast & Flexible WordPress eCommerce Plugin",2.6.0,2.5.5,https://downloads.wordpress.org/plugin/ctc-lite.2.6.0.zip,"2025-01-02 09:10:00",https://wordpress.org/plugins/ctc-lite/,5.5.2,7.4.9
custom-forgot-mail,"Custom Forgot Password Mail",1.3,1.2,https://downloads.wordpress.org/plugin/custom-forgot-mail.1.3.zip,"2025-01-02 07:44:00",https://wordpress.org/plugins/custom-forgot-mail/,6.0,7.4
custom-post-list,"Custom Post List",1.0.4,1.0.3,https://downloads.wordpress.org/plugin/custom-post-list.1.0.4.zip,"2025-01-02 08:33:00",https://wordpress.org/plugins/custom-post-list/,4.5,
daily-prayer-time-for-mosques,"Daily Prayer Time",2025.01.02,2024.12.29,https://downloads.wordpress.org/plugin/daily-prayer-time-for-mosques.zip,"2025-01-02 10:12:00",https://wordpress.org/plugins/daily-prayer-time-for-mosques/,4.5,7.2
device-based-redirect,"Device-Based Redirect",1.1.4,1.1.3,https://downloads.wordpress.org/plugin/device-based-redirect.1.1.4.zip,"2025-01-02 09:27:00",https://wordpress.org/plugins/device-based-redirect/,5.0,7.2
directorist,"Directorist: AI-Powered WordPress Business Directory Plugin with Classified Ads Listings",8.0.11,8.0.9,https://downloads.wordpress.org/plugin/directorist.8.0.11.zip,"2025-01-02 09:01:00",https://wordpress.org/plugins/directorist/,4.6,7.0
email-subscribers,"Email Subscribers by Icegram Express – Affordable, Powerful Email Marketing for WordPress & WooCommerce",5.7.47,5.7.45,https://downloads.wordpress.org/plugin/email-subscribers.5.7.47.zip,"2025-01-02 09:37:00",https://wordpress.org/plugins/email-subscribers/,3.9,7.0
evento,Evento,2.3,2.1,https://downloads.wordpress.org/plugin/evento.zip,"2025-01-02 10:21:00",https://wordpress.org/plugins/evento/,6.0,5.6
