Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
gb-anti-spam-for-contact-form-7,"GB Anti-Spam for Contact Form 7",1.0.0,,https://downloads.wordpress.org/plugin/gb-anti-spam-for-contact-form-7.1.0.0.zip,"2026-06-01 04:21:00",https://wordpress.org/plugins/gb-anti-spam-for-contact-form-7/,5.8,7.0,0
hwinote-dashboard-control,"Hwinote Dashboard Control",1.3.0,,https://downloads.wordpress.org/plugin/hwinote-dashboard-control.zip,"2026-06-01 04:17:00",https://wordpress.org/plugins/hwinote-dashboard-control/,6.0,8.0,0
lw-runningcart-progress-bar,"LW RunningCart Progress Bar for WooCommerce",1.0.0,,https://downloads.wordpress.org/plugin/lw-runningcart-progress-bar.1.0.0.zip,"2026-06-01 02:59:00",https://wordpress.org/plugins/lw-runningcart-progress-bar/,5.8,7.4,0
sifero-courier-timeline-for-woocommerce,"Sifero Courier Timeline for WooCommerce",1.2.0,,https://downloads.wordpress.org/plugin/sifero-courier-timeline-for-woocommerce.1.2.0.zip,"2026-06-01 03:18:00",https://wordpress.org/plugins/sifero-courier-timeline-for-woocommerce/,6.2,8.0,0
swatchify-variation-swatches,"Swatchify – Variation Swatches for WooCommerce",1.0.0,,https://downloads.wordpress.org/plugin/swatchify-variation-swatches.1.0.0.zip,"2026-06-01 04:59:00",https://wordpress.org/plugins/swatchify-variation-swatches/,5.8,7.2,0
talkdock,"TalkDock — Floating Chat Button",1.1.5,,https://downloads.wordpress.org/plugin/talkdock.1.1.6.zip,"2026-06-01 03:51:00",https://wordpress.org/plugins/talkdock/,5.8,7.4,0
accepted-payment-methods,"Accepted Payment Methods",1.5.0,1.4.2,https://downloads.wordpress.org/plugin/accepted-payment-methods.1.5.0.zip,"2026-06-01 08:54:00",https://wordpress.org/plugins/accepted-payment-methods/,5.0,8.0,50
ad-fuz,"Ad Fuz",1.0.10,1.0.9,https://downloads.wordpress.org/plugin/ad-fuz.1.0.10.zip,"2026-06-01 08:27:00",https://wordpress.org/plugins/ad-fuz/,6.0,8.0,0
ajax-search-lite,"Ajax Search Lite – Live Search & Filter",4.14.3,4.14.2,https://downloads.wordpress.org/plugin/ajax-search-lite.4.14.3.zip,"2026-06-01 10:20:00",https://wordpress.org/plugins/ajax-search-lite/,3.5,7.4,80000
authyo-otp-for-forminator-form,"Authyo OTP for Forminator Form",1.0.6,1.0.5,https://downloads.wordpress.org/plugin/authyo-otp-for-forminator-form.1.0.6.zip,"2026-06-01 09:52:00",https://wordpress.org/plugins/authyo-otp-for-forminator-form/,5.6,7.4,0
auto-submenu,"Auto Submenu",1.0.6,1.0.5,https://downloads.wordpress.org/plugin/auto-submenu.1.0.6.zip,"2026-06-01 10:20:00",https://wordpress.org/plugins/auto-submenu/,5.4,7.4,2000
banner-image-for-woocommerce,"Banner Image for WooCommerce",1.0.6,1.0.4,https://downloads.wordpress.org/plugin/banner-image-for-woocommerce.1.0.6.zip,"2026-06-01 10:10:00",https://wordpress.org/plugins/banner-image-for-woocommerce/,5.9,7.2,10
bazz-callback-widget,"Bazz CallBack widget",3.25,3.23,https://downloads.wordpress.org/plugin/bazz-callback-widget.3.25.zip,"2026-06-01 09:38:00",https://wordpress.org/plugins/bazz-callback-widget/,3.0.1,,3000
beepixel-header-footer-elementor,"BeePixel Header Footer Builder for Elementor",1.0.2,1.0.1,https://downloads.wordpress.org/plugin/beepixel-header-footer-elementor.zip,"2026-06-01 10:03:00",https://wordpress.org/plugins/beepixel-header-footer-elementor/,5.8,7.4,10
boxzilla,"Boxzilla – WordPress Popup Builder",3.4.10,3.4.9,https://downloads.wordpress.org/plugin/boxzilla.3.4.10.zip,"2026-06-01 07:50:00",https://wordpress.org/plugins/boxzilla/,4.6,7.4,20000
branded-social-images,"Branded Social Images – Open Graph Images with logo and extra text layer",1.2.0,1.1.5,https://downloads.wordpress.org/plugin/branded-social-images.1.2.0.zip,"2026-06-01 10:26:00",https://wordpress.org/plugins/branded-social-images/,4.7,7.4,900
bubuku-media-library,"Bubuku Media Library",1.3.1,1.2.2,https://downloads.wordpress.org/plugin/bubuku-media-library.1.3.1.zip,"2026-06-01 07:44:00",https://wordpress.org/plugins/bubuku-media-library/,6.2,7.4,200
category-posts-in-custom-menu,"Category Posts in Custom Menu",3.0.6,3.0.5,https://downloads.wordpress.org/plugin/category-posts-in-custom-menu.3.0.6.zip,"2026-06-01 10:21:00",https://wordpress.org/plugins/category-posts-in-custom-menu/,5.4,7.4,2000
conditional-extra-fees-for-woocommerce,"PiWeb Conditional cart fee / Extra charge rule for WooCommerce",1.1.49.47,1.1.49.46,https://downloads.wordpress.org/plugin/conditional-extra-fees-for-woocommerce.1.1.49.47.zip,"2026-06-01 09:55:00",https://wordpress.org/plugins/conditional-extra-fees-for-woocommerce/,3.0.1,,2000
connect-for-mobilox,"Connect for Mobilox",1.1.0,1.0.0,https://downloads.wordpress.org/plugin/connect-for-mobilox.1.1.0.zip,"2026-06-01 08:34:00",https://wordpress.org/plugins/connect-for-mobilox/,7.0,8.4,0
cookiez,"Cookie Consent – GDPR & CCPA Cookie Banner & Consent Manager",0.0.5,0.0.4,https://downloads.wordpress.org/plugin/cookiez.0.0.5.zip,"2026-06-01 08:40:00",https://wordpress.org/plugins/cookiez/,6.7,7.4,4000
custom-api-for-wp,"Custom API for WP",4.6.0,4.5.0,https://downloads.wordpress.org/plugin/custom-api-for-wp.4.6.0.zip,"2026-06-01 09:15:00",https://wordpress.org/plugins/custom-api-for-wp/,3.0.1,5.4,1000
custom-awurudu-flakes,"Sinhala Avurudu Flakes",1.2,1.1,https://downloads.wordpress.org/plugin/custom-awurudu-flakes.1.2.zip,"2026-06-01 09:12:00",https://wordpress.org/plugins/custom-awurudu-flakes/,5.0,,10
customizer-login-page,"Login Page Customizer – Customize Login Screen & Branding",2.1.5,2.1.4,https://downloads.wordpress.org/plugin/customizer-login-page.2.1.5.zip,"2026-06-01 09:59:00",https://wordpress.org/plugins/customizer-login-page/,5.0,7.0,1000
dashamail,DashaMail,1.0.10,1.0.9,https://downloads.wordpress.org/plugin/dashamail.1.0.10.zip,"2026-06-01 08:16:00",https://wordpress.org/plugins/dashamail/,6.2.2,7.4,60
develux-product-label-builder,"Develux Product Label Builder",1.0.1,1.0.0,https://downloads.wordpress.org/plugin/develux-product-label-builder.1.0.1.zip,"2026-06-01 09:32:00",https://wordpress.org/plugins/develux-product-label-builder/,5.0,7.4,0
dvk-social-sharing,"Social Sharing (by Danny)",1.3.11,1.3.10,https://downloads.wordpress.org/plugin/dvk-social-sharing.1.3.11.zip,"2026-06-01 09:56:00",https://wordpress.org/plugins/dvk-social-sharing/,3.7,7.2,2000
dynamic-keyword-insertion-lite,"DKI Dynamic Location Inserter",1.3.0,1.2.0,https://downloads.wordpress.org/plugin/dynamic-keyword-insertion-lite.zip,"2026-06-01 09:41:00",https://wordpress.org/plugins/dynamic-keyword-insertion-lite/,5.8,7.4,0
easy-basic-authentication,"Easy Basic Authentication – Add basic auth to site or admin area",4.0.0,3.9.1,https://downloads.wordpress.org/plugin/easy-basic-authentication.4.0.0.zip,"2026-06-01 08:10:00",https://wordpress.org/plugins/easy-basic-authentication/,5.0,7.2.5,700
ele-custom-skin,"ECS – Ele Custom Skin for Elementor",4.3.3,4.3.1,https://downloads.wordpress.org/plugin/ele-custom-skin.4.3.3.zip,"2026-06-01 08:05:00",https://wordpress.org/plugins/ele-custom-skin/,6.0,8.0,100000
elex-woo-dhl-express-shipping,"ELEX WooCommerce DHL Express Shipping Method",3.1.1,3.1.0,https://downloads.wordpress.org/plugin/elex-woo-dhl-express-shipping.3.1.1.zip,"2026-06-01 10:28:00",https://wordpress.org/plugins/elex-woo-dhl-express-shipping/,3.0.1,,200
essential-real-estate,"Essential Real Estate",5.3.3,5.3.2,https://downloads.wordpress.org/plugin/essential-real-estate.5.3.3.zip,"2026-06-01 10:27:00",https://wordpress.org/plugins/essential-real-estate/,4.5,,8000
ezcache,ezCache,2.5.2,2.5.1,https://downloads.wordpress.org/plugin/ezcache.2.5.2.zip,"2026-06-01 09:09:00",https://wordpress.org/plugins/ezcache/,5.0,7.4,10000
flexible-subscriptions,"Flexible Subscriptions",1.7.15,1.7.14,https://downloads.wordpress.org/plugin/flexible-subscriptions.1.7.15.zip,"2026-06-01 07:50:00",https://wordpress.org/plugins/flexible-subscriptions/,6.4,7.4,1000
form-masks-for-elementor,"Form Input Masks For Elementor Forms",2.7.0,2.6.2,https://downloads.wordpress.org/plugin/form-masks-for-elementor.2.7.0.zip,"2026-06-01 10:02:00",https://wordpress.org/plugins/form-masks-for-elementor/,5.5,7.4,10000
gattsuri-pv-dashboard,"Gattsuri PV Dashboard",1.1.5,1.1.4,https://downloads.wordpress.org/plugin/gattsuri-pv-dashboard.1.1.5.zip,"2026-06-01 10:29:00",https://wordpress.org/plugins/gattsuri-pv-dashboard/,6.0,8.0,0
giuliomax-menu-builder,"Giuliomax Menu Builder",3.0.0,2.8.0,https://downloads.wordpress.org/plugin/giuliomax-menu-builder.3.0.0.zip,"2026-06-01 10:16:00",https://wordpress.org/plugins/giuliomax-menu-builder/,5.8,7.4,0
global-ai-chat,"Global AI Chat",3.6.13,3.6.12,https://downloads.wordpress.org/plugin/global-ai-chat.3.6.13.zip,"2026-06-01 09:51:00",https://wordpress.org/plugins/global-ai-chat/,6.0,7.4,0
hide-my-wp,"WP Ghost (Hide My WP Ghost) – Security & Firewall",7.0.03,7.0.02,https://downloads.wordpress.org/plugin/hide-my-wp.zip,"2026-06-01 07:51:00",https://wordpress.org/plugins/hide-my-wp/,5.8,7.4,100000
igen-seo-api,"iGen SEO",1.3.15,1.3.13,https://downloads.wordpress.org/plugin/igen-seo-api.1.3.15.zip,"2026-06-01 08:12:00",https://wordpress.org/plugins/igen-seo-api/,5.0,7.4,400
impressum,Impressum,3.0.1,3.0.0,https://downloads.wordpress.org/plugin/impressum.3.0.1.zip,"2026-06-01 10:25:00",https://wordpress.org/plugins/impressum/,6.8,8.1,4000
inpost-for-woocommerce,"InPost PL",1.9.1,1.8.8,https://downloads.wordpress.org/plugin/inpost-for-woocommerce.1.9.1.zip,"2026-06-01 08:02:00",https://wordpress.org/plugins/inpost-for-woocommerce/,5.3,7.4,10000
inpost-paczkomaty,"Inpost Paczkomaty",1.0.36,1.0.34,https://downloads.wordpress.org/plugin/inpost-paczkomaty.1.0.36.zip,"2026-06-01 09:10:00",https://wordpress.org/plugins/inpost-paczkomaty/,5.3,7.4,8000
instamigrate,InstaMigrate,1.7.6,1.7.3,https://downloads.wordpress.org/plugin/instamigrate.1.7.6.zip,"2026-06-01 10:15:00",https://wordpress.org/plugins/instamigrate/,5.0,7.4,20
libre-bite,"Libre Bite – Restaurant POS, Kitchen Display (KDS) & QR Ordering for WooCommerce",2.0.2,1.4.8,https://downloads.wordpress.org/plugin/libre-bite.2.0.2.zip,"2026-06-01 09:35:00",https://wordpress.org/plugins/libre-bite/,6.0,8.1,0
locatoraid,"Locatoraid Store Locator",3.9.71,3.9.70,https://downloads.wordpress.org/plugin/locatoraid.zip,"2026-06-01 09:05:00",https://wordpress.org/plugins/locatoraid/,3.3,5.3,1000
login-register-using-jwt,"WP Login and Register using JWT",3.3.0,3.2.0,https://downloads.wordpress.org/plugin/login-register-using-jwt.3.3.0.zip,"2026-06-01 09:22:00",https://wordpress.org/plugins/login-register-using-jwt/,3.0.1,5.6,100
logo-per-page,"Logo Per Page",1.0.4,1.0.3,https://downloads.wordpress.org/plugin/logo-per-page.1.0.4.zip,"2026-06-01 10:23:00",https://wordpress.org/plugins/logo-per-page/,5.4,7.4,100
manage,"Manage – Centralized site maintenance and monitoring",1.0.6,1.0.5,https://downloads.wordpress.org/plugin/manage.1.0.6.zip,"2026-06-01 10:22:00",https://wordpress.org/plugins/manage/,6.6,7.4,40000
marquee-addons-for-elementor,"Marquee Addons for Elementor – Essential Motion Widgets & Templates",3.9.70,3.9.68,https://downloads.wordpress.org/plugin/marquee-addons-for-elementor.3.9.70.zip,"2026-06-01 09:38:00",https://wordpress.org/plugins/marquee-addons-for-elementor/,5.8,7.4,20000
megamenu,"Max Mega Menu",3.10.5,3.10.4,https://downloads.wordpress.org/plugin/megamenu.3.10.5.zip,"2026-06-01 09:10:00",https://wordpress.org/plugins/megamenu/,6.2,7.4,300000
