Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
cf7-message-filter,"Message Filter for Contact Form 7",1.6.3,1.6.2.1,https://downloads.wordpress.org/plugin/cf7-message-filter.1.6.3.zip,"2024-10-01 07:09:00",https://wordpress.org/plugins/cf7-message-filter/,6.3,7.4
clever-fox,"Clever Fox",26.2.30,26.2.29,https://downloads.wordpress.org/plugin/clever-fox.26.2.30.zip,"2024-10-01 07:01:00",https://wordpress.org/plugins/clever-fox/,6.0,5.6
cryptopay-wc-lite,"WooCommerce Cryptocurrency Payment Gateway for WordPress by CryptoPay",2.3.6,2.3.5,https://downloads.wordpress.org/plugin/cryptopay-wc-lite.2.3.6.zip,"2024-10-01 06:17:00",https://wordpress.org/plugins/cryptopay-wc-lite/,5.0,8.1
dark-visitors,"Dark Visitors",1.11.0,1.10.0,https://downloads.wordpress.org/plugin/dark-visitors.1.11.0.zip,"2024-10-01 03:37:00",https://wordpress.org/plugins/dark-visitors/,5.0,7.0
easy-fancybox,"Firelight Lightbox",2.3.4,2.3.3,https://downloads.wordpress.org/plugin/easy-fancybox.2.3.4.zip,"2024-10-01 05:18:00",https://wordpress.org/plugins/easy-fancybox/,5.0,7.0
extensions-for-cf7,"Extensions For CF7 (Contact form 7 Database, Conditional Fields and Redirection)",3.1.7,3.1.6,https://downloads.wordpress.org/plugin/extensions-for-cf7.3.1.7.zip,"2024-10-01 06:41:00",https://wordpress.org/plugins/extensions-for-cf7/,5.0,
fluentform,"Contact Form Plugin by Fluent Forms for Quiz, Survey, and Drag & Drop WP Form Builder",5.2.4,5.2.2,https://downloads.wordpress.org/plugin/fluentform.5.2.4.zip,"2024-10-01 05:52:00",https://wordpress.org/plugins/fluentform/,4.5,7.4
freight-shipping-quote,"Freight Shipping Quote",1.2.7,1.2.6,https://downloads.wordpress.org/plugin/freight-shipping-quote.1.2.7.zip,"2024-10-01 05:03:00",https://wordpress.org/plugins/freight-shipping-quote/,4.6,7.3
futurio-extra,"Futurio Extra",2.0.13,2.0.11,https://downloads.wordpress.org/plugin/futurio-extra.2.0.13.zip,"2024-10-01 06:29:00",https://wordpress.org/plugins/futurio-extra/,4.4,
gs-woo-variation-swatches,"GS Variation Swatches for WooCommerce",3.0.4,3.0.3,https://downloads.wordpress.org/plugin/gs-woo-variation-swatches.3.0.4.zip,"2024-10-01 06:31:00",https://wordpress.org/plugins/gs-woo-variation-swatches/,5.9,7.4
gtm-kit,"GTM Kit – Google Tag Manager & GA4 integration",2.1.0,2.0.1,https://downloads.wordpress.org/plugin/gtm-kit.2.1.0.zip,"2024-10-01 06:53:00",https://wordpress.org/plugins/gtm-kit/,6.3,7.4
integrate-dropbox,"Integrate Dropbox – Manage, Browse, Slider, Media Player, Embed, Download, View Your Dropbox Files Into Your WordPress Site",1.1.7,1.1.6,https://downloads.wordpress.org/plugin/integrate-dropbox.1.1.7.zip,"2024-10-01 04:27:00",https://wordpress.org/plugins/integrate-dropbox/,5.2,7.4.0
ip2location-redirection,"IP2Location Redirection",1.32.0,1.31.1,https://downloads.wordpress.org/plugin/ip2location-redirection.1.32.0.zip,"2024-10-01 07:01:00",https://wordpress.org/plugins/ip2location-redirection/,4.6,
kiotvietsync,"KiotViet Sync",1.8.0,1.7.9,https://downloads.wordpress.org/plugin/kiotvietsync.zip,"2024-10-01 02:06:00",https://wordpress.org/plugins/kiotvietsync/,4.9,7.1
lift-trail-status,"Lift & Trail Status",1.4.1,1.4,https://downloads.wordpress.org/plugin/lift-trail-status.1.4.1.zip,"2024-10-01 02:24:00",https://wordpress.org/plugins/lift-trail-status/,4.7,8.0
login-page-styler,"Custom Login Page Styler | WordPress Login Menu – Admin Login Logo | Captcha Google reCAPTCHA Login Security",6.2.6,0.0,https://downloads.wordpress.org/plugin/login-page-styler.6.2.6.zip,"2024-10-01 04:03:00",https://wordpress.org/plugins/login-page-styler/,4.0,5.3
mage-eventpress,"Event Manager and Tickets Selling Plugin for WooCommerce – WpEvently – WordPress Plugin",4.2.6,4.2.5,https://downloads.wordpress.org/plugin/mage-eventpress.zip,"2024-10-01 07:34:00",https://wordpress.org/plugins/mage-eventpress/,5.3,7.4
map-in-each-post,"Map in Each Post",2.1,2.0.0,https://downloads.wordpress.org/plugin/map-in-each-post.2.1.zip,"2024-10-01 05:16:00",https://wordpress.org/plugins/map-in-each-post/,5.0,
modula-best-grid-gallery,"Modula Image Gallery",2.10.2,2.10.1,https://downloads.wordpress.org/plugin/modula-best-grid-gallery.2.10.2.zip,"2024-10-01 05:23:00",https://wordpress.org/plugins/modula-best-grid-gallery/,5.3,5.6
mycred-for-elementor,"myCred Elementor",1.2.7,1.2.6,https://downloads.wordpress.org/plugin/mycred-for-elementor.1.2.7.zip,"2024-10-01 04:21:00",https://wordpress.org/plugins/mycred-for-elementor/,4.8,7.0
nmi-for-woocommerce,"WP NMI Payment Gateway for WooCommerce",1.0.1,1.0.0,https://downloads.wordpress.org/plugin/nmi-for-woocommerce.1.0.1.zip,"2024-10-01 08:03:00",https://wordpress.org/plugins/nmi-for-woocommerce/,5.0,5.6
notificationx,"NotificationX – Live Sales Notification, WooCommerce Sales Popup, FOMO, Social Proof, Announcement Banner & Floating Notification Top Bar",2.9.1,2.9.0,https://downloads.wordpress.org/plugin/notificationx.2.9.1.zip,"2024-10-01 04:42:00",https://wordpress.org/plugins/notificationx/,5.0,5.6
paid-member-subscriptions,"Paid Membership Subscriptions – Effortless Memberships, Recurring Payments & Content Restriction",2.12.9,2.12.8,https://downloads.wordpress.org/plugin/paid-member-subscriptions.2.12.9.zip,"2024-10-01 07:54:00",https://wordpress.org/plugins/paid-member-subscriptions/,3.1,
pdf-invoice-packing-slip-generator-lite-for-woocommerce,"PDF Invoice & Packing Slip Generator Lite For WooCommerce",1.3.0,1.2.6,https://downloads.wordpress.org/plugin/pdf-invoice-packing-slip-generator-lite-for-woocommerce.1.3.0.zip,"2024-10-01 06:12:00",https://wordpress.org/plugins/pdf-invoice-packing-slip-generator-lite-for-woocommerce/,3.0.1,
product-size-chart-for-woo,"Product Size Chart For WooCommerce",2.0.2,2.0.0,https://downloads.wordpress.org/plugin/product-size-chart-for-woo.zip,"2024-10-01 07:01:00",https://wordpress.org/plugins/product-size-chart-for-woo/,5.0,7.0
rabbit-loader,"RabbitLoader – Website Speed Optimization for improving Core Web Vital metrics with Cache, Image Optimization, and more",2.21.1,2.21.0,https://downloads.wordpress.org/plugin/rabbit-loader.2.21.1.zip,"2024-10-01 06:30:00",https://wordpress.org/plugins/rabbit-loader/,4.7,5.6
regallery,"ReGallery – The Intuitive Photo Gallery Plugin",1.8.4,1.8.3,https://downloads.wordpress.org/plugin/regallery.1.8.4.zip,"2024-10-01 07:54:00",https://wordpress.org/plugins/regallery/,4.6,7.0
sa-swatches,"SaSwatches – Product Variation Swatches For WooCommerce",0.1.10,0.1.9,https://downloads.wordpress.org/plugin/sa-swatches.zip,"2024-10-01 07:10:00",https://wordpress.org/plugins/sa-swatches/,6.5,7.0
saaspricing,"SaasPricing – Pricing Table, Price list, Comparison Table for Elementor",1.1.2,1.1.1,https://downloads.wordpress.org/plugin/saaspricing.zip,"2024-10-01 05:53:00",https://wordpress.org/plugins/saaspricing/,5.8,7.4
saskaita123-lt,Invoice123,1.5.1,1.4.13,https://downloads.wordpress.org/plugin/saskaita123-lt.1.5.1.zip,"2024-10-01 07:37:00",https://wordpress.org/plugins/saskaita123-lt/,5.5,7.2
shipment-tracker-for-woocommerce,"Shipment Tracker for Woocommerce",1.4.19.3,1.4.19,https://downloads.wordpress.org/plugin/shipment-tracker-for-woocommerce.zip,"2024-10-01 04:33:00",https://wordpress.org/plugins/shipment-tracker-for-woocommerce/,4.6,5.6
simple-map-no-api,"Simple Map No Api",1.9,1.8,https://downloads.wordpress.org/plugin/simple-map-no-api.1.9.zip,"2024-10-01 08:02:00",https://wordpress.org/plugins/simple-map-no-api/,5.2,7.2
social-bot,"Social Bot",1.9.1,1.9,https://downloads.wordpress.org/plugin/social-bot.1.9.1.zip,"2024-10-01 04:50:00",https://wordpress.org/plugins/social-bot/,5.0,
social-contact-form,"Connect Form to Chat Apps with Contact Form 7 Notifications & Welcome Popup – FormyChat",2.9.0,2.8.3,https://downloads.wordpress.org/plugin/social-contact-form.2.9.0.zip,"2024-10-01 05:39:00",https://wordpress.org/plugins/social-contact-form/,5.0,5.6
sortable-dashboard-to-do-list,"Sortable Dashboard To-Do List",2.1.3,2.1.2,https://downloads.wordpress.org/plugin/sortable-dashboard-to-do-list.2.1.3.zip,"2024-10-01 06:15:00",https://wordpress.org/plugins/sortable-dashboard-to-do-list/,5.0,7.2.0
ssl-wireless-sms-notification,"SSL Wireless SMS Notification",3.0.7,3.0.6,https://downloads.wordpress.org/plugin/ssl-wireless-sms-notification.zip,"2024-10-01 05:56:00",https://wordpress.org/plugins/ssl-wireless-sms-notification/,3.6,5.6
store-credit-for-woocommerce,"Store credit / Gift cards for woocommerce",1.0.49.37,1.0.49.36,https://downloads.wordpress.org/plugin/store-credit-for-woocommerce.zip,"2024-10-01 07:29:00",https://wordpress.org/plugins/store-credit-for-woocommerce/,3.0.1,
stylish-price-list,"Stylish Price List – Price Table Builder & QR Code Restaurant Menu",7.1.9,7.1.8,https://downloads.wordpress.org/plugin/stylish-price-list.7.1.9.zip,"2024-10-01 06:41:00",https://wordpress.org/plugins/stylish-price-list/,4.0,5.6
the-plus-addons-for-elementor-page-builder,"The Plus Addons for Elementor – Elementor Addons, Page Templates, Widgets, Mega Menu, WooCommerce",5.6.11,5.6.10,https://downloads.wordpress.org/plugin/the-plus-addons-for-elementor-page-builder.5.6.11.zip,"2024-10-01 06:04:00",https://wordpress.org/plugins/the-plus-addons-for-elementor-page-builder/,6.0,7.0
tour-booking-manager,"WordPress Tour & Travel Booking Plugin for WooCommerce – WpTravelly",1.8.1,1.8.0,https://downloads.wordpress.org/plugin/tour-booking-manager.zip,"2024-10-01 07:59:00",https://wordpress.org/plugins/tour-booking-manager/,4.4.0,7.0
urlslab,URLsLab,2.128.8,2.128.3,https://downloads.wordpress.org/plugin/urlslab.2.128.8.zip,"2024-10-01 05:32:00",https://wordpress.org/plugins/urlslab/,6.0,7.4
usc-e-shop,"Welcart e-Commerce",2.11.4,2.11.3,https://downloads.wordpress.org/plugin/usc-e-shop.2.11.4.zip,"2024-10-01 05:26:00",https://wordpress.org/plugins/usc-e-shop/,5.6,7.4
verowa-connect,"Verowa Connect",3.0.1,3.0.0,https://downloads.wordpress.org/plugin/verowa-connect.3.0.1.zip,"2024-10-01 07:08:00",https://wordpress.org/plugins/verowa-connect/,5.2,7.4
wc-category-showcase,"Product Category Showcase for WooCommerce",2.0.5,2.0.4,https://downloads.wordpress.org/plugin/wc-category-showcase.2.0.5.zip,"2024-10-01 06:46:00",https://wordpress.org/plugins/wc-category-showcase/,5.2,7.4
wc-out-of-stock-message,"Out of Stock Message Manage",2.4,2.1,https://downloads.wordpress.org/plugin/wc-out-of-stock-message.2.4.zip,"2024-10-01 06:33:00",https://wordpress.org/plugins/wc-out-of-stock-message/,4.9,7.4
widget-options,"Widget Options – The #1 WordPress Widget & Block Control Plugin",4.0.7,4.0.6.1,https://downloads.wordpress.org/plugin/widget-options.4.0.7.zip,"2024-10-01 07:56:00",https://wordpress.org/plugins/widget-options/,5.6,7.4
woo-category-slider-by-pluginever,"Product Category Slider for WooCommerce",4.2.5,4.2.3,https://downloads.wordpress.org/plugin/woo-category-slider-by-pluginever.4.2.5.zip,"2024-10-01 04:36:00",https://wordpress.org/plugins/woo-category-slider-by-pluginever/,5.2,7.4
woo-checkout-field-editor-pro,"Checkout Field Editor (Checkout Manager) for WooCommerce",2.0.4,2.0.3,https://downloads.wordpress.org/plugin/woo-checkout-field-editor-pro.zip,"2024-10-01 07:09:00",https://wordpress.org/plugins/woo-checkout-field-editor-pro/,4.9,5.6
woo-retailcrm,"Woocommerce Simla.com",4.8.9,4.8.6,https://downloads.wordpress.org/plugin/woo-retailcrm.4.8.9.zip,"2024-10-01 06:49:00",https://wordpress.org/plugins/woo-retailcrm/,5.3,7.1
wp-event-manager,"WP Event Manager",3.1.45,3.1.44,https://downloads.wordpress.org/plugin/wp-event-manager.zip,"2024-10-01 04:46:00",https://wordpress.org/plugins/wp-event-manager/,,
wpbenchmark,"WordPress Hosting Benchmark tool",1.4.7,1.4.6,https://downloads.wordpress.org/plugin/wpbenchmark.1.4.7.zip,"2024-10-01 07:53:00",https://wordpress.org/plugins/wpbenchmark/,4.0,5.6
writetext-ai,WriteText.ai,1.40.2,1.30.7,https://downloads.wordpress.org/plugin/writetext-ai.1.40.2.zip,"2024-10-01 06:52:00",https://wordpress.org/plugins/writetext-ai/,6.0,7.4
colorful-fields-for-gravity-forms,"Colorful Fields for Gravity Forms",1.0.2,,https://downloads.wordpress.org/plugin/colorful-fields-for-gravity-forms.1.0.2.zip,"2024-10-01 07:50:00",https://wordpress.org/plugins/colorful-fields-for-gravity-forms/,5.0,7.4
croppy-ai-assisted-image-cropper,"Croppy – AI assisted image cropper",1.0.2,,https://downloads.wordpress.org/plugin/croppy-ai-assisted-image-cropper.1.0.2.zip,"2024-10-01 06:46:00",https://wordpress.org/plugins/croppy-ai-assisted-image-cropper/,6.0,7.0
defend-wp-firewall,"DefendWP Firewall",1.0.0,,https://downloads.wordpress.org/plugin/defend-wp-firewall.zip,"2024-10-01 06:24:00",https://wordpress.org/plugins/defend-wp-firewall/,6.2.0,8.1
taager-addon,"Taager Addon",1.2.0,,https://downloads.wordpress.org/plugin/taager-addon.1.2.0.zip,"2024-10-01 07:01:00",https://wordpress.org/plugins/taager-addon/,6.0,8.0
taager-addon,"Taager Addon",1.7.0,1.2.0,https://downloads.wordpress.org/plugin/taager-addon.1.7.0.zip,"2024-10-01 08:31:00",https://wordpress.org/plugins/taager-addon/,6.0,8.0
taager-addon,"Taager Addon",1.8.0,1.7.0,https://downloads.wordpress.org/plugin/taager-addon.1.8.0.zip,"2024-10-01 08:46:00",https://wordpress.org/plugins/taager-addon/,6.0,8.0
acquired-payments-gateway-for-woocommerce,"Acquired Payments Gateway for WooCommerce",1.3.4,1.3.3,https://downloads.wordpress.org/plugin/acquired-payments-gateway-for-woocommerce.1.3.4.zip,"2024-10-01 13:36:00",https://wordpress.org/plugins/acquired-payments-gateway-for-woocommerce/,5.7.2,7.4
advanced-login-page-customizer,"Advanced Login Page Customizer",1.0.6,1.0.2,https://downloads.wordpress.org/plugin/advanced-login-page-customizer.1.0.6.zip,"2024-10-01 15:21:00",https://wordpress.org/plugins/advanced-login-page-customizer/,6.0,5.5
ai-copilot,"AI Copilot – AI Chatbot & Automated Post Generation",1.1.5,1.1.4,https://downloads.wordpress.org/plugin/ai-copilot.1.1.5.zip,"2024-10-01 13:50:00",https://wordpress.org/plugins/ai-copilot/,4.7,5.6
ajax-load-more,"WordPress Infinite Scroll – Ajax Load More",7.1.3,7.1.2,https://downloads.wordpress.org/plugin/ajax-load-more.7.1.3.zip,"2024-10-01 14:00:00",https://wordpress.org/plugins/ajax-load-more/,5.0,5.6
amp-wp,"AMP WP – Google AMP For WordPress",1.5.17,1.5.16,https://downloads.wordpress.org/plugin/amp-wp.1.5.17.zip,"2024-10-01 13:58:00",https://wordpress.org/plugins/amp-wp/,4.9.26,7.4
atec-cache-apcu,"atec Cache APCu",2.0.3,2.0.2,https://downloads.wordpress.org/plugin/atec-cache-apcu.2.0.3.zip,"2024-10-01 15:05:00",https://wordpress.org/plugins/atec-cache-apcu/,5.2,7.4
auto-listings,"Auto Listings – Car Listings & Car Dealership Plugin for WordPress",2.6.13,2.6.12,https://downloads.wordpress.org/plugin/auto-listings.2.6.13.zip,"2024-10-01 12:37:00",https://wordpress.org/plugins/auto-listings/,6.2,7.2
auxin-elements,"Shortcodes and extra features for Phlox theme",2.16.3,2.16.2,https://downloads.wordpress.org/plugin/auxin-elements.2.16.3.zip,"2024-10-01 13:01:00",https://wordpress.org/plugins/auxin-elements/,5.0,5.4
avacy,"Avacy CMP",1.0.7,1.0.5,https://downloads.wordpress.org/plugin/avacy.1.0.7.zip,"2024-10-01 13:43:00",https://wordpress.org/plugins/avacy/,5.3,
bbp-style-pack,"bbp style pack",6.1.0,6.0.8,https://downloads.wordpress.org/plugin/bbp-style-pack.6.1.0.zip,"2024-10-01 15:00:00",https://wordpress.org/plugins/bbp-style-pack/,,
bit-social,"Bit Social – Auto Post Scheduler & Poster for Blog to Social Media Share",1.0.44,1.0.39,https://downloads.wordpress.org/plugin/bit-social.1.0.44.zip,"2024-10-01 13:10:00",https://wordpress.org/plugins/bit-social/,5.1,7.4
booking-activities,"Booking Activities",1.16.19,1.16.17,https://downloads.wordpress.org/plugin/booking-activities.1.16.19.zip,"2024-10-01 13:33:00",https://wordpress.org/plugins/booking-activities/,4.1,5.6
bulk-interlinking-tool,"Bulk Interlinking Tool",1.0.3,1.0.1,https://downloads.wordpress.org/plugin/bulk-interlinking-tool.1.0.3.zip,"2024-10-01 15:26:00",https://wordpress.org/plugins/bulk-interlinking-tool/,5.0,7.2
business-kpi-reporting-dashboard,"Business KPI Reporting Dashboard",1.1.0.15,1.1.0.14,https://downloads.wordpress.org/plugin/business-kpi-reporting-dashboard.zip,"2024-10-01 14:25:00",https://wordpress.org/plugins/business-kpi-reporting-dashboard/,5.4,7.2
change-administration-email,"Change Administration Email",1.0.3,1.0.2,https://downloads.wordpress.org/plugin/change-administration-email.1.0.3.zip,"2024-10-01 14:28:00",https://wordpress.org/plugins/change-administration-email/,6.4,8.0
chat-help,"Better Chat Support via WhatsApp – WhatsApp Chat Bubble and Chat Button with Gutenberg, Elementor and Shortcode",2.0.8,2.0.7,https://downloads.wordpress.org/plugin/chat-help.2.0.8.zip,"2024-10-01 13:13:00",https://wordpress.org/plugins/chat-help/,5.0,
constellation-client-portal,"Constellation Client Portal",1.9.0,1.8.11,https://downloads.wordpress.org/plugin/constellation-client-portal.1.9.0.zip,"2024-10-01 14:36:00",https://wordpress.org/plugins/constellation-client-portal/,6.0.0,7.4
convertkit-for-woocommerce,"Kit (formerly ConvertKit) for WooCommerce",1.8.7,1.8.6,https://downloads.wordpress.org/plugin/convertkit-for-woocommerce.1.8.7.zip,"2024-10-01 14:07:00",https://wordpress.org/plugins/convertkit-for-woocommerce/,5.0,5.6.20
convertkit-membermouse,"Kit (formerly ConvertKit) MemberMouse Integration",1.2.5.1,1.2.4,https://downloads.wordpress.org/plugin/convertkit-membermouse.1.2.5.1.zip,"2024-10-01 14:06:00",https://wordpress.org/plugins/convertkit-membermouse/,5.0,5.6.20
convertkit,"Kit (formerly ConvertKit) – Email Newsletter, Email Marketing, Subscribers and Landing Pages",2.6.0,2.5.9,https://downloads.wordpress.org/plugin/convertkit.2.6.0.zip,"2024-10-01 15:23:00",https://wordpress.org/plugins/convertkit/,5.0,5.6.20
digimastertools-email-sync,"DigiMasterTools Email sync for Klick Tipp and WooCommerce",1.1.4,1.1.3,https://downloads.wordpress.org/plugin/digimastertools-email-sync.1.1.4.zip,"2024-10-01 12:42:00",https://wordpress.org/plugins/digimastertools-email-sync/,4.3,7.0
eas-eu-compliance,"EAS EU compliance",1.5.35,1.5.30,https://downloads.wordpress.org/plugin/eas-eu-compliance.1.5.35.zip,"2024-10-01 13:57:00",https://wordpress.org/plugins/eas-eu-compliance/,4.8.0,5.6
easy-video-reviews,"Easy Video Reviews – Video Testimonial Plugin for WordPress & WooCommerce with Texts Reviews, Review Widget, Testimonial Grid & Social Proof",2.8.1,2.8.0,https://downloads.wordpress.org/plugin/easy-video-reviews.2.8.1.zip,"2024-10-01 14:45:00",https://wordpress.org/plugins/easy-video-reviews/,5.0,5.6
floating-side-tab,"Floating Side Tab",1.1.0,1.0.9,https://downloads.wordpress.org/plugin/floating-side-tab.1.1.0.zip,"2024-10-01 12:42:00",https://wordpress.org/plugins/floating-side-tab/,5.2,7.2
fooevents-calendar,"Events Calendar by FooEvents",1.7.4,1.7.3,https://downloads.wordpress.org/plugin/fooevents-calendar.1.7.4.zip,"2024-10-01 13:44:00",https://wordpress.org/plugins/fooevents-calendar/,6.0,7.3
full-picture-analytics-cookie-notice,"Analytics & Privacy Toolkit – WP Full Picture",8.0.1,7.5.1,https://downloads.wordpress.org/plugin/full-picture-analytics-cookie-notice.8.0.1.zip,"2024-10-01 13:38:00",https://wordpress.org/plugins/full-picture-analytics-cookie-notice/,5.4,7.4
geidea-online-payments,"Geidea Online Payments for WooCommerce",3.5.1,3.4.1,https://downloads.wordpress.org/plugin/geidea-online-payments.3.5.1.zip,"2024-10-01 15:24:00",https://wordpress.org/plugins/geidea-online-payments/,6.0.2,7.4
glivera-team-addons,"Glivera Team Elementor Addons",1.3.1,1.2.1,https://downloads.wordpress.org/plugin/glivera-team-addons.1.3.1.zip,"2024-10-01 15:24:00",https://wordpress.org/plugins/glivera-team-addons/,3.0.1,7.0
helpie-faq,"FAQ / Accordion / Docs – Helpie WordPress FAQ Accordion plugin",1.28,1.27,https://downloads.wordpress.org/plugin/helpie-faq.1.28.zip,"2024-10-01 13:11:00",https://wordpress.org/plugins/helpie-faq/,5.4,5.6
homerunner-smartcheckout,Homerunner,1.0.23,1.0.21,https://downloads.wordpress.org/plugin/homerunner-smartcheckout.1.0.23.zip,"2024-10-01 12:41:00",https://wordpress.org/plugins/homerunner-smartcheckout/,4.7,7.0
hostinger,"Hostinger Tools",3.0.12,3.0.11,https://downloads.wordpress.org/plugin/hostinger.3.0.12.zip,"2024-10-01 12:53:00",https://wordpress.org/plugins/hostinger/,5.5,8.0
idonate,"IDonate – Blood Donation, Request And Donor Management System",2.1.2,2.1.0,https://downloads.wordpress.org/plugin/idonate.2.1.2.zip,"2024-10-01 12:45:00",https://wordpress.org/plugins/idonate/,5.3,7.4
independent-analytics,"Independent Analytics – Google Analytics Alternative for WordPress",2.8.8,2.8.5,https://downloads.wordpress.org/plugin/independent-analytics.2.8.8.zip,"2024-10-01 14:54:00",https://wordpress.org/plugins/independent-analytics/,5.9,7.3.33
indexreloaded,IndexReloaded,1.2.0,1.1.1,https://downloads.wordpress.org/plugin/indexreloaded.1.2.0.zip,"2024-10-01 15:01:00",https://wordpress.org/plugins/indexreloaded/,5.6.0,7.0
infinity-image-gallery,"WordPress Infinite Gallery – Infinite Scrolling Image Gallery",1.4.0,1.3.0,https://downloads.wordpress.org/plugin/infinity-image-gallery.1.4.0.zip,"2024-10-01 15:19:00",https://wordpress.org/plugins/infinity-image-gallery/,4.6,
integrate-convertkit-wpforms,"Integrate Kit (formerly ConvertKit) and WPForms",1.7.6,1.7.5,https://downloads.wordpress.org/plugin/integrate-convertkit-wpforms.1.7.6.zip,"2024-10-01 13:50:00",https://wordpress.org/plugins/integrate-convertkit-wpforms/,5.0,
interactive-map-widget,"Interactive Map Widget",1.1.1,1.0.4,https://downloads.wordpress.org/plugin/interactive-map-widget.1.1.1.zip,"2024-10-01 14:26:00",https://wordpress.org/plugins/interactive-map-widget/,5.2,7.2
iyzico-woocommerce,"iyzico WooCommerce",3.5.2,3.4.0,https://downloads.wordpress.org/plugin/iyzico-woocommerce.3.5.2.zip,"2024-10-01 14:45:00",https://wordpress.org/plugins/iyzico-woocommerce/,6.6.2,7.4
mailoptin,"Popup, Optin Form & Email Newsletters for Mailchimp, HubSpot, AWeber – MailOptin",1.2.71.0,1.2.70.4,https://downloads.wordpress.org/plugin/mailoptin.1.2.71.0.zip,"2024-10-01 13:26:00",https://wordpress.org/plugins/mailoptin/,5.8,7.3
matomo,"Matomo Analytics – Ethical Stats. Powerful Insights.",5.1.4,5.1.3,https://downloads.wordpress.org/plugin/matomo.5.1.4.zip,"2024-10-01 13:27:00",https://wordpress.org/plugins/matomo/,4.8,7.2.5
media-tracker,"Media Tracker",1.0.7,1.0.6,https://downloads.wordpress.org/plugin/media-tracker.1.0.7.zip,"2024-10-01 15:24:00",https://wordpress.org/plugins/media-tracker/,5.9,7.4
mobile-app-for-woocommerce,"ShopApper: Mobile App for WooCommerce",0.4.26,0.4.24,https://downloads.wordpress.org/plugin/mobile-app-for-woocommerce.zip,"2024-10-01 13:40:00",https://wordpress.org/plugins/mobile-app-for-woocommerce/,5.0,7.2
montonio-for-woocommerce,"Montonio for WooCommerce",7.1.2,7.1.1,https://downloads.wordpress.org/plugin/montonio-for-woocommerce.7.1.2.zip,"2024-10-01 12:45:00",https://wordpress.org/plugins/montonio-for-woocommerce/,5.0,7.0
nimbata-call-tracking,"Nimbata Call Tracking",1.7.1,1.6,https://downloads.wordpress.org/plugin/nimbata-call-tracking.1.7.1.zip,"2024-10-01 14:50:00",https://wordpress.org/plugins/nimbata-call-tracking/,3.0,5.0.2
onvo-pay,"ONVO Pay",0.17.0,0.16.0,https://downloads.wordpress.org/plugin/onvo-pay.0.17.0.zip,"2024-10-01 14:23:00",https://wordpress.org/plugins/onvo-pay/,6.2,7.4
order-picking-app,"Order Picking App",1.6.2,1.6.1,https://downloads.wordpress.org/plugin/order-picking-app.1.6.2.zip,"2024-10-01 14:50:00",https://wordpress.org/plugins/order-picking-app/,6.0,7.4
