Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
oxtheme,OXTheme,1.5.7,1.5.5,https://downloads.wordpress.org/theme/oxtheme.1.5.7.zip,"2024-12-01 04:56:54",https://wordpress.org/themes/oxtheme/,5.0,7.0
aasta,Aasta,10.9,10.8,https://downloads.wordpress.org/theme/aasta.10.9.zip,"2024-12-01 06:14:24",https://wordpress.org/themes/aasta/,,5.6
arilewp,ArileWP,3.12.3,3.12.2,https://downloads.wordpress.org/theme/arilewp.3.12.3.zip,"2024-12-01 06:15:20",https://wordpress.org/themes/arilewp/,,5.6
consultstreet,ConsultStreet,2.8.3,2.8.2,https://downloads.wordpress.org/theme/consultstreet.2.8.3.zip,"2024-12-01 06:15:50",https://wordpress.org/themes/consultstreet/,,5.6
designexo,Designexo,16.2,16.1,https://downloads.wordpress.org/theme/designexo.16.2.zip,"2024-12-01 06:16:18",https://wordpress.org/themes/designexo/,,5.6
news-digest,"News Digest",1.7,1.6,https://downloads.wordpress.org/theme/news-digest.1.7.zip,"2024-12-01 06:16:41",https://wordpress.org/themes/news-digest/,,5.6
newsexo,NewsExo,2.9,2.8,https://downloads.wordpress.org/theme/newsexo.2.9.zip,"2024-12-01 06:17:09",https://wordpress.org/themes/newsexo/,,5.6
newsio,Newsio,2.2,2.1,https://downloads.wordpress.org/theme/newsio.2.2.zip,"2024-12-01 06:17:31",https://wordpress.org/themes/newsio/,,5.6
metrogist,MetroGist,1.0.2,1.0.1,https://downloads.wordpress.org/theme/metrogist.1.0.2.zip,"2024-12-01 17:13:20",https://wordpress.org/themes/metrogist/,5.3,5.5
resume-kit,"Resume kit",1.0.5,1.0.4,https://downloads.wordpress.org/theme/resume-kit.1.0.5.zip,"2024-12-01 16:45:36",https://wordpress.org/themes/resume-kit/,,5.6
byvex-woocommerce-starter,"Byvex WooCommerce Starter",1.2.3,1.2.2,https://downloads.wordpress.org/theme/byvex-woocommerce-starter.1.2.3.zip,"2024-12-01 17:44:48",https://wordpress.org/themes/byvex-woocommerce-starter/,5.3,7.3
flat-blocks-classic,"Flat Blocks Classic",1.3.1,1.3,https://downloads.wordpress.org/theme/flat-blocks-classic.1.3.1.zip,"2024-12-01 23:40:20",https://wordpress.org/themes/flat-blocks-classic/,6.5,7.4
flat-blocks,"Flat Blocks",1.9.3,1.9.2,https://downloads.wordpress.org/theme/flat-blocks.1.9.3.zip,"2024-12-01 23:39:40",https://wordpress.org/themes/flat-blocks/,6.5,7.4
blogarise,BlogArise,0.96,0.95,https://downloads.wordpress.org/theme/blogarise.0.96.zip,"2024-12-02 03:32:26",https://wordpress.org/themes/blogarise/,5.4,7.4
blogdata,BlogData,1.1.6,1.1.5,https://downloads.wordpress.org/theme/blogdata.1.1.6.zip,"2024-12-02 03:33:34",https://wordpress.org/themes/blogdata/,5.4,7.4
blogus,Blogus,2.2.5,2.2.4,https://downloads.wordpress.org/theme/blogus.2.2.5.zip,"2024-12-02 03:30:42",https://wordpress.org/themes/blogus/,5.4,7.4
newsair,Newsair,1.0.0.64,1.0.0.63,https://downloads.wordpress.org/theme/newsair.1.0.0.64.zip,"2024-12-02 03:31:33",https://wordpress.org/themes/newsair/,5.4,7.4
newses,Newses,2.0.0.43,2.0.0.42,https://downloads.wordpress.org/theme/newses.2.0.0.43.zip,"2024-12-02 03:30:05",https://wordpress.org/themes/newses/,5.4,7.4
newspaperup,Newspaperup,1.0.6,1.0.5,https://downloads.wordpress.org/theme/newspaperup.1.0.6.zip,"2024-12-02 03:34:24",https://wordpress.org/themes/newspaperup/,5.4,7.4
newsup,Newsup,4.0.0.64,4.0.0.63,https://downloads.wordpress.org/theme/newsup.4.0.0.64.zip,"2024-12-02 03:36:04",https://wordpress.org/themes/newsup/,5.4,7.4
listdomer,Listdomer,2.6.1,2.6.0,https://downloads.wordpress.org/theme/listdomer.2.6.1.zip,"2024-12-02 04:08:03",https://wordpress.org/themes/listdomer/,4.0,7.0
circus-fair,"Circus Fair",1.1.6,1.1.5,https://downloads.wordpress.org/theme/circus-fair.1.1.6.zip,"2024-12-02 06:28:57",https://wordpress.org/themes/circus-fair/,5.9,5.6
data-science-specialist,"Data Science Specialist",1.0.6,1.0.5,https://downloads.wordpress.org/theme/data-science-specialist.1.0.6.zip,"2024-12-02 06:28:14",https://wordpress.org/themes/data-science-specialist/,,5.6
fse-cloths-rental,"FSE Cloths Rental",1.0.8,1.0.7,https://downloads.wordpress.org/theme/fse-cloths-rental.1.0.8.zip,"2024-12-02 06:27:38",https://wordpress.org/themes/fse-cloths-rental/,5.9,5.6
fse-fashion-store,"FSE Fashion Store",1.0.8,1.0.7,https://downloads.wordpress.org/theme/fse-fashion-store.1.0.8.zip,"2024-12-02 06:26:37",https://wordpress.org/themes/fse-fashion-store/,5.9,5.6
fse-gym-trainer,"FSE Gym Trainer",1.0.7,1.0.6,https://downloads.wordpress.org/theme/fse-gym-trainer.1.0.7.zip,"2024-12-02 06:26:06",https://wordpress.org/themes/fse-gym-trainer/,,5.6
fse-social-ngo,"FSE Social NGO",1.0.7,1.0.6,https://downloads.wordpress.org/theme/fse-social-ngo.1.0.7.zip,"2024-12-02 06:25:24",https://wordpress.org/themes/fse-social-ngo/,,5.6
fse-sports-arena,"FSE Sports Arena",1.0.6,1.0.5,https://downloads.wordpress.org/theme/fse-sports-arena.1.0.6.zip,"2024-12-02 06:24:38",https://wordpress.org/themes/fse-sports-arena/,5.9,5.6
news-maker,"News Maker",1.1.6,1.1.5,https://downloads.wordpress.org/theme/news-maker.1.1.6.zip,"2024-12-02 06:20:07",https://wordpress.org/themes/news-maker/,6.2,5.6
aster-gym-trainer,"Aster Gym Trainer",1.2.6,1.2.5,https://downloads.wordpress.org/theme/aster-gym-trainer.1.2.6.zip,"2024-12-02 06:49:55",https://wordpress.org/themes/aster-gym-trainer/,,7.2
bridal-jewelry-store,"Bridal Jewelry Store",1.5,1.4,https://downloads.wordpress.org/theme/bridal-jewelry-store.1.5.zip,"2024-12-02 06:55:13",https://wordpress.org/themes/bridal-jewelry-store/,,7.4
child-care-kindergarten,"Child Care Kindergarten",2.4,2.3,https://downloads.wordpress.org/theme/child-care-kindergarten.2.4.zip,"2024-12-02 07:05:06",https://wordpress.org/themes/child-care-kindergarten/,5.0,7.2
construction-engineer,"Construction Engineer",1.8,1.7,https://downloads.wordpress.org/theme/construction-engineer.1.8.zip,"2024-12-02 06:55:40",https://wordpress.org/themes/construction-engineer/,,7.4
corporate-solutions,"Corporate Solutions",3.0,2.9,https://downloads.wordpress.org/theme/corporate-solutions.3.0.zip,"2024-12-02 06:56:07",https://wordpress.org/themes/corporate-solutions/,,7.2
dark-fitness,"Dark Fitness",1.2.8,1.2.7,https://downloads.wordpress.org/theme/dark-fitness.1.2.8.zip,"2024-12-02 06:56:31",https://wordpress.org/themes/dark-fitness/,,7.2
manufacturing-industry,"Manufacturing Industry",2.2,2.1,https://downloads.wordpress.org/theme/manufacturing-industry.2.2.zip,"2024-12-02 07:05:39",https://wordpress.org/themes/manufacturing-industry/,5.0,7.2
