Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
exoplus,Exoplus,0.0.9,0.0.8,https://downloads.wordpress.org/theme/exoplus.0.0.9.zip,"2025-06-01 04:56:39",https://wordpress.org/themes/exoplus/,,7.4
brahma,Brahma,1.0.8,1.0.7,https://downloads.wordpress.org/theme/brahma.1.0.8.zip,"2025-06-01 07:02:33",https://wordpress.org/themes/brahma/,6.0,5.7
total,Total,2.1.92,2.1.91,https://downloads.wordpress.org/theme/total.2.1.92.zip,"2025-06-01 08:42:23",https://wordpress.org/themes/total/,,7.4
almighty,Almighty,1.3.0,1.2.9,https://downloads.wordpress.org/theme/almighty.1.3.0.zip,"2025-06-01 11:06:13",https://wordpress.org/themes/almighty/,5.3,5.6
artpop,Artpop,1.1.3,1.1.2,https://downloads.wordpress.org/theme/artpop.1.1.3.zip,"2025-06-01 11:09:09",https://wordpress.org/themes/artpop/,5.0,5.6
brilliant,Brilliant,1.2.2,1.2.1,https://downloads.wordpress.org/theme/brilliant.1.2.2.zip,"2025-06-01 11:09:37",https://wordpress.org/themes/brilliant/,5.0,5.6
short-news,"Short News",1.1.6,1.1.5,https://downloads.wordpress.org/theme/short-news.1.1.6.zip,"2025-06-01 11:10:02",https://wordpress.org/themes/short-news/,5.0,5.6
the-box,"The Box",1.5.4,1.5.3,https://downloads.wordpress.org/theme/the-box.1.5.4.zip,"2025-06-01 11:10:33",https://wordpress.org/themes/the-box/,4.5,5.6
type,Type,1.1.7,1.1.6,https://downloads.wordpress.org/theme/type.1.1.7.zip,"2025-06-01 11:11:05",https://wordpress.org/themes/type/,5.0,5.6
united-blog,"United Blog",1.0.6,1.0.5,https://downloads.wordpress.org/theme/united-blog.1.0.6.zip,"2025-06-01 10:58:57",https://wordpress.org/themes/united-blog/,5.9,5.6
united-grid,"United Grid",1.0.7,1.0.6,https://downloads.wordpress.org/theme/united-grid.1.0.7.zip,"2025-06-01 11:01:33",https://wordpress.org/themes/united-grid/,5.9,5.6
xmag,Xmag,1.3.5,1.3.4,https://downloads.wordpress.org/theme/xmag.1.3.5.zip,"2025-06-01 11:12:10",https://wordpress.org/themes/xmag/,5.0,5.6
flash-blog,"Flash Blog",1.3.5,1.3.4,https://downloads.wordpress.org/theme/flash-blog.1.3.5.zip,"2025-06-01 11:28:34",https://wordpress.org/themes/flash-blog/,5.3,5.5
iconic-one,"Iconic One",3.2.4,3.2.3,https://downloads.wordpress.org/theme/iconic-one.3.2.4.zip,"2025-06-01 12:09:28",https://wordpress.org/themes/iconic-one/,6.7,7.2
square,Square,2.0.60,2.0.59,https://downloads.wordpress.org/theme/square.2.0.60.zip,"2025-06-01 11:39:39",https://wordpress.org/themes/square/,,7.4
my-music-band,"My Music Band",2.4.9,2.4.8,https://downloads.wordpress.org/theme/my-music-band.2.4.9.zip,"2025-06-01 14:45:29",https://wordpress.org/themes/my-music-band/,5.9,5.6
sports-blog,"Sports Blog",1.2.7,1.2.6,https://downloads.wordpress.org/theme/sports-blog.1.2.7.zip,"2025-06-01 14:58:11",https://wordpress.org/themes/sports-blog/,5.3,5.6
personal-trainer,"Personal Trainer",2.3,2.2.2,https://downloads.wordpress.org/theme/personal-trainer.2.3.zip,"2025-06-01 15:41:00",https://wordpress.org/themes/personal-trainer/,5.9,5.6
alvert,Alvert,1.0.40,1.0.39,https://downloads.wordpress.org/theme/alvert.1.0.40.zip,"2025-06-01 17:11:35",https://wordpress.org/themes/alvert/,,5.4
avinza,Avinza,1.0.30,1.0.29,https://downloads.wordpress.org/theme/avinza.1.0.30.zip,"2025-06-01 17:05:46",https://wordpress.org/themes/avinza/,,5.4
avire,Avire,1.0.57,1.0.56,https://downloads.wordpress.org/theme/avire.1.0.57.zip,"2025-06-01 17:19:46",https://wordpress.org/themes/avire/,,5.4
britely,Britely,1.0.21,1.0.20,https://downloads.wordpress.org/theme/britely.1.0.21.zip,"2025-06-01 17:03:18",https://wordpress.org/themes/britely/,,5.4
citypress,Citypress,1.0.9.1,1.0.8,https://downloads.wordpress.org/theme/citypress.1.0.9.1.zip,"2025-06-01 16:45:24",https://wordpress.org/themes/citypress/,,5.3
